correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.2698,1,1,1,0.25,2,17
NaN,NaN,NaN,0.25983,1,2,1,0.25,1,12
NaN,NaN,NaN,0.25993,1,1,1,0.25,2,31
NaN,NaN,NaN,0.25996,2,1,1,0.25,2,25
NaN,NaN,NaN,0.25981,2,1,1,0.25,1,52
NaN,NaN,NaN,0.25981,3,1,1,0.25,1,58
NaN,NaN,NaN,0.2599,3,1,1,0.25,1,78
NaN,NaN,NaN,NaN,4,2,0,0.25,2,7
NaN,NaN,NaN,NaN,4,2,0,0.25,2,1
NaN,NaN,NaN,NaN,5,1,0,0.25,2,73
NaN,NaN,NaN,0.25984,5,1,1,0.25,2,62
NaN,NaN,NaN,0.25982,6,1,1,0.25,1,57
NaN,NaN,NaN,NaN,6,2,0,0.25,1,11
NaN,NaN,NaN,0.25978,7,1,1,0.25,1,48
NaN,NaN,NaN,0.25992,7,2,1,0.25,2,39
NaN,NaN,NaN,0.25979,8,1,1,0.25,1,54
NaN,NaN,NaN,NaN,8,1,0,0.25,2,3
NaN,NaN,NaN,NaN,9,1,0,0.25,1,12
NaN,NaN,NaN,0.25977,9,1,1,0.25,1,25
NaN,NaN,NaN,0.25992,10,2,1,0.25,1,68
NaN,NaN,NaN,0.26006,10,2,1,0.25,2,69
NaN,NaN,NaN,0.25978,11,1,1,0.25,2,40
NaN,NaN,NaN,0.25967,11,1,1,0.25,1,73
NaN,NaN,NaN,0.25984,12,2,1,0.25,1,22
NaN,NaN,NaN,0.25984,12,2,1,0.25,2,19
NaN,NaN,NaN,0.25977,13,1,1,0.25,1,64
NaN,NaN,NaN,0.2599,13,1,1,0.25,1,68
NaN,NaN,NaN,0.25987,14,2,1,0.25,2,36
NaN,NaN,NaN,0.25972,14,2,1,0.25,2,45
NaN,NaN,NaN,0.25972,15,1,1,0.25,1,51
NaN,NaN,NaN,NaN,15,1,0,0.25,2,24
NaN,NaN,NaN,NaN,16,2,0,0.25,2,21
NaN,NaN,NaN,0.25977,16,1,1,0.25,2,61
NaN,NaN,NaN,0.25978,17,1,1,0.25,1,69
NaN,NaN,NaN,NaN,17,1,0,0.25,1,36
NaN,NaN,NaN,0.25967,18,1,1,0.25,2,17
NaN,NaN,NaN,NaN,18,1,0,0.25,2,55
NaN,NaN,NaN,NaN,19,2,0,0.25,2,69
NaN,NaN,NaN,0.25996,19,1,1,0.25,1,19
NaN,NaN,NaN,NaN,20,2,0,0.25,2,28
NaN,NaN,NaN,0.25985,20,1,1,0.25,1,16
NaN,NaN,NaN,0.25983,21,1,1,0.25,1,56
NaN,NaN,NaN,0.25999,21,1,1,0.25,2,76
NaN,NaN,NaN,0.25986,22,1,1,0.25,1,22
NaN,NaN,NaN,0.2598,22,1,1,0.25,1,29
NaN,NaN,NaN,0.25967,23,1,1,0.25,1,67
NaN,NaN,NaN,0.25979,23,2,1,0.25,2,64
NaN,NaN,NaN,NaN,24,2,0,0.25,2,10
NaN,NaN,NaN,0.25985,24,2,1,0.25,2,15
NaN,NaN,NaN,0.25986,25,1,1,0.25,2,34
NaN,NaN,NaN,0.25988,25,1,1,0.25,2,68
NaN,NaN,NaN,0.2598,26,2,1,0.25,2,42
NaN,NaN,NaN,0.25982,26,1,1,0.25,2,35
NaN,NaN,NaN,0.25987,27,2,1,0.25,1,64
NaN,NaN,NaN,0.25973,27,2,1,0.25,1,42
NaN,NaN,NaN,0.26003,28,2,1,0.25,1,39
NaN,NaN,NaN,0.25993,28,1,1,0.25,1,7
NaN,NaN,NaN,0.25981,29,2,1,0.25,2,64
NaN,NaN,NaN,NaN,29,2,0,0.25,2,61
NaN,NaN,NaN,0.25981,30,2,1,0.25,1,6
NaN,NaN,NaN,NaN,30,2,0,0.25,2,12
NaN,NaN,NaN,0.25987,31,1,1,0.25,1,57
NaN,NaN,NaN,0.25975,31,2,1,0.25,1,22
NaN,NaN,NaN,NaN,32,1,0,0.25,2,14
NaN,NaN,NaN,0.25992,32,1,1,0.25,1,56
NaN,NaN,NaN,0.25993,33,2,1,0.25,2,36
NaN,NaN,NaN,0.25975,33,2,1,0.25,1,13
NaN,NaN,NaN,0.2599,34,1,1,0.25,2,33
NaN,NaN,NaN,0.25986,34,1,1,0.25,1,50
NaN,NaN,NaN,0.25971,35,2,1,0.25,1,28
NaN,NaN,NaN,0.2598,35,1,1,0.25,1,71
NaN,NaN,NaN,0.25989,36,2,1,0.25,1,4
NaN,NaN,NaN,0.25989,36,1,1,0.25,2,37
NaN,NaN,NaN,0.2598,37,2,1,0.25,1,49
NaN,NaN,NaN,0.25983,37,2,1,0.25,2,47
NaN,NaN,NaN,0.25984,38,1,1,0.25,2,72
NaN,NaN,NaN,NaN,38,2,0,0.25,2,54
NaN,NaN,NaN,0.25993,39,1,1,0.25,1,75
NaN,NaN,NaN,NaN,39,2,0,0.25,2,20
NaN,NaN,NaN,NaN,40,2,0,0.25,2,38
NaN,NaN,NaN,0.26003,40,1,1,0.25,2,13
NaN,NaN,NaN,NaN,41,2,0,0.25,1,5
NaN,NaN,NaN,0.2598,41,1,1,0.25,1,69
NaN,NaN,NaN,0.25993,42,2,1,0.25,1,74
NaN,NaN,NaN,0.25994,42,2,1,0.25,1,77
NaN,NaN,NaN,0.2599,43,2,1,0.25,1,28
NaN,NaN,NaN,0.25984,43,1,1,0.25,1,20
NaN,NaN,NaN,0.25979,44,1,1,0.25,1,39
NaN,NaN,NaN,0.2599,44,2,1,0.25,1,75
NaN,NaN,NaN,NaN,45,2,0,0.25,1,68
NaN,NaN,NaN,0.25981,45,2,1,0.25,2,4
NaN,NaN,NaN,NaN,46,1,0,0.25,2,41
NaN,NaN,NaN,0.25979,46,1,1,0.25,2,37
NaN,NaN,NaN,0.25992,47,2,1,0.25,2,19
NaN,NaN,NaN,0.25992,47,2,1,0.25,1,30
NaN,NaN,NaN,0.25975,48,1,1,0.25,1,64
NaN,NaN,NaN,NaN,48,1,0,0.25,2,68
NaN,NaN,NaN,0.25977,49,2,1,0.25,2,32
NaN,NaN,NaN,NaN,49,1,0,0.25,2,49
NaN,NaN,NaN,NaN,50,1,0,0.25,1,11
NaN,NaN,NaN,0.25984,50,1,1,0.25,2,36
NaN,NaN,NaN,0.2598,51,1,1,0.25,1,16
NaN,NaN,NaN,0.25995,51,1,1,0.25,1,76
NaN,NaN,NaN,0.25988,52,2,1,0.25,1,39
NaN,NaN,NaN,NaN,52,1,0,0.25,2,4
NaN,NaN,NaN,0.25982,53,2,1,0.25,1,17
NaN,NaN,NaN,0.25986,53,2,1,0.25,1,67
NaN,NaN,NaN,0.25983,54,1,1,0.25,1,70
NaN,NaN,NaN,0.25985,54,1,1,0.25,2,57
NaN,NaN,NaN,0.25986,55,2,1,0.25,1,26
NaN,NaN,NaN,NaN,55,1,0,0.25,1,79
NaN,NaN,NaN,0.25989,56,1,1,0.25,2,75
NaN,NaN,NaN,NaN,56,1,0,0.25,1,61
NaN,NaN,NaN,0.25987,57,2,1,0.25,2,27
NaN,NaN,NaN,0.25979,57,1,1,0.25,2,74
NaN,NaN,NaN,NaN,58,2,0,0.25,1,31
NaN,NaN,NaN,0.25989,58,1,1,0.25,2,38
NaN,NaN,NaN,0.25983,59,2,1,0.25,2,63
NaN,NaN,NaN,0.25985,59,2,1,0.25,1,26
NaN,NaN,NaN,0.25979,60,1,1,0.25,2,10
NaN,NaN,NaN,NaN,60,1,0,0.25,2,2
NaN,NaN,NaN,0.25991,61,1,1,0.25,1,25
NaN,NaN,NaN,0.25981,61,1,1,0.25,1,78
NaN,NaN,NaN,NaN,62,2,0,0.25,2,72
NaN,NaN,NaN,0.25977,62,2,1,0.25,1,78
NaN,NaN,NaN,0.25988,63,2,1,0.25,1,74
NaN,NaN,NaN,0.2599,63,1,1,0.25,2,42
NaN,NaN,NaN,0.25978,64,1,1,0.25,2,22
NaN,NaN,NaN,0.25979,64,2,1,0.25,2,70
NaN,NaN,NaN,NaN,65,2,0,0.25,1,57
NaN,NaN,NaN,0.25991,65,1,1,0.25,1,38
NaN,NaN,NaN,NaN,66,1,0,0.25,2,3
NaN,NaN,NaN,NaN,66,2,0,0.25,1,49
NaN,NaN,NaN,0.25994,67,1,1,0.25,1,8
NaN,NaN,NaN,0.25981,67,2,1,0.25,2,79
NaN,NaN,NaN,NaN,68,1,0,0.25,2,79
NaN,NaN,NaN,0.25972,68,1,1,0.25,2,25
NaN,NaN,NaN,0.25978,69,1,1,0.25,2,63
NaN,NaN,NaN,0.25967,69,2,1,0.25,1,76
NaN,NaN,NaN,0.25988,70,2,1,0.25,2,73
NaN,NaN,NaN,0.25987,70,1,1,0.25,1,9
NaN,NaN,NaN,NaN,71,2,0,0.25,2,2
NaN,NaN,NaN,0.25984,71,2,1,0.25,1,82
NaN,NaN,NaN,0.25975,72,1,1,0.25,2,68
NaN,NaN,NaN,NaN,72,2,0,0.25,2,13
