correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.71226,8,0.069993,30,1,1,0.059458,2,38
1,0.61501,10,NaN,31,1,0,0.059458,1,38
0,0.74175,9,0.069969,31,1,1,0.053512,2,2
1,0.82456,8,0.069858,32,1,1,0.059458,2,30
1,0.45144,10,NaN,32,1,0,0.059458,1,21
1,0.92429,8,0.069895,33,1,1,0.059458,2,6
1,0.84316,8,0.069973,33,2,1,0.053512,2,60
1,0.89796,9,0.069972,34,1,1,0.053512,1,75
1,0.97072,8,0.069926,34,1,1,0.053512,2,14
1,0.86166,9,0.060036,35,1,1,0.047566,1,16
1,0.97828,9,0.059795,35,1,1,0.047566,1,68
1,0.59724,10,NaN,36,2,0,0.047566,2,32
1,0.73009,9,0.059952,36,1,1,0.041621,1,8
1,0.77902,8,0.060042,37,1,1,0.041621,2,37
1,0.63577,9,0.060048,37,2,1,0.041621,1,51
1,0.66258,10,NaN,38,1,0,0.035675,2,42
NaN,NaN,NaN,0.049899,38,2,1,0.035675,2,71
NaN,NaN,NaN,NaN,39,1,0,0.035675,1,42
0,0.67901,8,0.049881,39,2,1,0.035675,1,15
1,0.92183,8,0.059905,40,1,1,0.041621,2,2
1,0.89068,9,0.05992,40,1,1,0.041621,1,41
1,0.67154,10,NaN,41,1,0,0.041621,1,36
0,0.64643,8,0.049865,41,2,1,0.035675,1,4
1,0.93923,9,0.059895,42,2,1,0.041621,1,32
0,0.82608,8,0.06017,42,2,1,0.041621,1,8
0,0.73485,8,0.05982,43,2,1,0.044593,1,14
1,0.6637,8,0.059925,43,2,1,0.047566,2,21
1,0.90855,8,0.059923,44,1,1,0.047566,2,17
1,0.48736,10,NaN,44,2,0,0.047566,2,58
0,0.82634,8,0.060148,45,1,1,0.044593,1,64
1,0.75102,8,0.059998,45,1,1,0.047566,2,31
1,0.89977,9,0.059897,46,1,1,0.047566,1,55
1,0.60859,10,NaN,46,2,0,0.047566,1,65
0,0.86751,8,0.059896,47,1,1,0.044593,1,18
1,0.67633,10,NaN,47,1,0,0.047566,2,28
NaN,NaN,NaN,0.060039,48,1,1,0.047566,2,38
1,0.66598,10,NaN,48,2,0,0.047566,1,39
1,0.70477,9,0.059955,49,2,1,0.047566,1,74
0,0.74365,8,0.059899,49,1,1,0.044593,1,58
1,0.8639,9,0.059431,50,1,1,0.047566,1,60
0,0.6911,8,0.059888,50,2,1,0.047566,1,45
1,0.83201,10,NaN,51,2,0,0.050539,1,67
1,0.68901,8,0.060029,51,2,1,0.050539,2,13
1,0.79379,8,0.060133,52,2,1,0.050539,2,33
1,0.84662,9,0.060009,52,1,1,0.047566,1,43
1,0.67545,8,0.059986,53,2,1,0.047566,2,73
1,0.7283,8,0.060098,53,1,1,0.047566,2,56
1,0.84908,8,0.059952,54,2,1,0.044593,2,26
0,0.6039,8,0.059992,54,2,1,0.044593,1,74
0,0.68677,10,0.059922,55,1,1,0.047566,2,65
1,0.62563,9,0.059922,55,1,1,0.050539,1,70
0,0.68441,8,0.069893,56,1,1,0.050539,1,60
NaN,NaN,NaN,0.06986,56,1,1,0.053512,2,31
NaN,NaN,NaN,0.069883,57,1,1,0.053512,1,62
1,0.6707,8,0.069737,57,2,1,0.053512,2,60
0,0.93762,9,0.069955,58,2,1,0.053512,2,5
1,0.59651,10,NaN,58,1,0,0.056485,1,45
NaN,NaN,NaN,NaN,59,1,0,0.056485,2,53
1,0.76222,8,0.070317,59,1,1,0.056485,2,55
1,0.84705,8,0.069995,60,2,1,0.056485,2,4
1,0.76983,8,0.069962,60,1,1,0.053512,2,60
1,0.72869,10,NaN,61,1,0,0.053512,1,32
1,0.62949,10,NaN,61,1,0,0.053512,1,70
1,0.60641,9,0.059947,62,1,1,0.050539,1,69
1,0.63909,9,0.069822,62,1,1,0.050539,1,25
1,0.75323,8,0.069296,63,1,1,0.050539,2,34
0,0.61879,9,0.059858,63,1,1,0.047566,2,60
1,0.80163,8,0.059942,64,2,1,0.050539,2,45
0,0.75442,10,0.059988,64,2,1,0.050539,2,62
0,0.67729,9,0.069917,65,1,1,0.053512,2,4
1,0.80416,8,0.069935,65,2,1,0.056485,2,43
1,0.70897,10,NaN,66,1,0,0.056485,2,25
0,0.60983,8,0.069869,66,2,1,0.056485,1,5
0,0.86264,9,0.069981,67,1,1,0.059458,2,57
1,0.52741,10,NaN,67,1,0,0.062431,2,57
1,0.80029,9,0.079956,68,1,1,0.062431,1,39
1,0.64518,10,NaN,68,1,0,0.062431,1,55
0,0.78805,8,0.070064,69,2,1,0.059458,1,43
0,0.92863,9,0.079749,69,2,1,0.062431,2,62
1,0.90766,8,0.079934,70,2,1,0.065404,2,35
1,0.81834,8,0.08002,70,2,1,0.065404,2,61
1,0.73526,9,0.079992,71,1,1,0.065404,1,7
1,0.64803,10,NaN,71,1,0,0.062431,2,35
1,0.76888,8,0.079958,72,2,1,0.062431,2,72
NaN,NaN,NaN,NaN,72,2,0,0.062431,1,4
