correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.73185,10,NaN,1,2,0,0.25,1,71
0,0.69665,8,0.25986,1,2,1,0.25,1,63
0,0.79151,8,0.25999,1,2,1,0.25,1,24
1,0.6883,10,NaN,2,1,0,0.25,1,75
1,0.84508,8,0.25968,2,1,1,0.25,2,60
1,0.61402,9,0.26015,3,1,1,0.25,1,39
1,0.74686,8,0.17991,3,2,1,0.16667,2,76
1,0.81762,8,0.17992,4,2,1,0.16667,2,23
1,0.68046,8,0.17981,4,1,1,0.16667,2,74
0,0.6053,9,0.13988,5,1,1,0.125,2,53
1,0.61615,8,0.17988,5,2,1,0.16667,2,51
1,0.57703,10,NaN,6,1,0,0.16667,1,51
0,0.76977,8,0.17988,6,2,1,0.16667,1,6
1,0.58461,10,NaN,7,1,0,0.20833,1,14
1,0.72732,8,0.21984,7,1,1,0.20833,2,5
1,0.89643,8,0.21998,8,2,1,0.20833,2,59
1,0.74501,8,0.17983,8,1,1,0.16667,2,66
1,0.85392,8,0.17988,9,1,1,0.16667,2,58
1,0.65223,8,0.17948,9,1,1,0.16667,2,13
0,0.85755,9,0.15982,10,2,1,0.14583,2,34
1,0.63636,8,0.17994,10,2,1,0.16667,2,11
1,0.65129,10,NaN,11,1,0,0.16667,1,65
1,0.77404,8,0.17978,11,2,1,0.16667,2,24
1,0.72096,8,0.15991,12,2,1,0.14583,2,25
0,0.67575,8,0.16019,12,2,1,0.14583,1,76
1,0.62652,9,0.17971,13,2,1,0.16667,1,47
1,0.80135,8,0.17983,13,1,1,0.16667,2,75
0,1.1521,8,0.17994,14,2,1,0.16667,1,60
1,0.68113,8,0.20001,14,2,1,0.1875,2,9
0,0.73988,8,0.19989,15,2,1,0.1875,1,4
1,0.72078,9,0.2199,15,2,1,0.20833,1,13
1,0.68345,9,0.21986,16,1,1,0.20833,1,77
1,0.57418,10,NaN,16,1,0,0.20833,1,72
1,0.66714,9,0.19975,17,2,1,0.1875,1,27
1,0.70796,9,0.19985,17,1,1,0.1875,1,25
1,0.67286,9,0.19977,18,1,1,0.1875,1,73
1,0.58779,10,NaN,18,1,0,0.17708,2,29
1,0.65854,8,0.18993,19,2,1,0.17708,2,60
1,0.61134,9,0.1898,19,1,1,0.17708,1,70
1,0.57787,9,0.17964,20,1,1,0.16667,1,68
0,0.85099,9,0.18016,20,1,1,0.16667,2,55
1,0.84562,9,0.18971,21,2,1,0.17708,1,65
1,0.71055,10,NaN,21,1,0,0.17708,1,42
1,0.7315,9,0.18995,22,2,1,0.17708,1,14
1,0.60036,9,0.17995,22,1,1,0.16667,1,73
0,0.67115,9,0.17994,23,1,1,0.16667,2,14
1,0.53775,8,0.1897,23,2,1,0.17708,2,58
1,0.61283,9,0.19023,24,1,1,0.17708,1,48
0,0.61773,9,0.19005,24,1,1,0.17708,2,58
1,0.49599,10,NaN,25,2,0,0.1875,1,10
1,0.65517,9,0.19975,25,2,1,0.1875,1,14
1,0.7641,9,0.19986,26,2,1,0.1875,1,43
1,0.81497,8,0.18995,26,2,1,0.17708,2,72
1,0.69173,8,0.1899,27,2,1,0.17708,2,22
1,0.76862,10,NaN,27,2,0,0.17708,1,25
1,0.61736,10,NaN,28,1,0,0.16667,2,71
1,0.6302,8,0.17987,28,2,1,0.16667,2,19
1,0.51516,10,NaN,29,1,0,0.16667,1,68
1,0.65582,9,0.16988,29,2,1,0.15625,1,51
1,0.95466,8,0.16984,30,2,1,0.15625,2,69
0,0.52357,9,0.17005,30,1,1,0.15625,2,35
1,0.53606,10,NaN,31,1,0,0.16667,2,24
0,0.68106,9,0.17973,31,2,1,0.16667,2,76
1,0.49012,10,NaN,32,2,0,0.17708,2,3
0,0.82088,8,0.18986,32,2,1,0.17708,1,56
1,0.64576,9,0.19991,33,1,1,0.1875,1,19
1,0.52058,9,0.20001,33,1,1,0.1875,1,50
1,0.81338,9,0.19989,34,2,1,0.1875,1,9
1,0.57618,8,0.18984,34,2,1,0.17708,2,18
1,0.77093,10,NaN,35,1,0,0.17708,2,14
1,0.73389,9,0.18993,35,2,1,0.17708,1,20
1,0.7726,9,0.17984,36,2,1,0.16667,1,6
0,0.37754,10,0.17989,36,1,1,0.16667,2,71
1,0.57837,10,NaN,37,1,0,0.17708,1,4
0,0.78714,8,0.18996,37,2,1,0.17708,1,19
1,0.75603,8,0.19983,38,2,1,0.1875,2,65
1,0.61882,9,0.1999,38,1,1,0.1875,1,60
0,0.84965,8,0.19991,39,2,1,0.1875,1,42
0,0.61237,9,0.20991,39,1,1,0.19792,2,43
1,0.89098,9,0.2495,40,1,1,0.20833,1,3
1,0.86012,9,0.21983,40,2,1,0.20833,1,11
1,0.78084,10,NaN,41,1,0,0.20833,2,18
1,0.85367,8,0.20982,41,1,1,0.19792,2,48
1,0.85254,8,0.21038,42,2,1,0.19792,2,31
1,0.59142,9,0.2098,42,1,1,0.19792,1,59
1,0.61434,10,NaN,43,2,0,0.19271,1,45
1,0.72493,9,0.20971,43,1,1,0.19271,1,69
1,0.98591,9,0.20995,44,2,1,0.19271,1,74
1,0.62275,8,0.1999,44,1,1,0.1875,2,46
1,0.70554,8,0.19996,45,2,1,0.1875,2,34
0,0.74235,9,0.20002,45,2,1,0.1875,2,52
1,0.69135,8,0.2099,46,2,1,0.19271,2,9
0,0.852,8,0.20989,46,2,1,0.19271,1,10
1,0.59494,9,0.20992,47,1,1,0.19792,1,22
1,0.58577,9,0.21022,47,1,1,0.19792,1,52
1,0.72861,9,0.20986,48,1,1,0.19792,1,37
0,0.90726,10,0.20979,48,2,1,0.19271,2,70
1,0.6462,8,0.20989,49,2,1,0.19792,2,28
1,0.67692,9,0.2099,49,1,1,0.19792,1,37
1,0.75184,9,0.20987,50,2,1,0.19792,1,64
1,0.62058,8,0.20984,50,2,1,0.19271,2,42
1,0.61559,9,0.20979,51,1,1,0.19271,1,80
1,0.72028,9,0.20977,51,2,1,0.19271,1,29
1,0.60138,9,0.19998,52,1,1,0.1875,1,65
1,0.78614,9,0.20005,52,2,1,0.1875,1,50
1,0.61687,9,0.1998,53,1,1,0.1875,1,57
1,0.90965,8,0.19989,53,2,1,0.18229,2,12
1,1.0545,9,0.1999,54,1,1,0.18229,1,52
1,0.48334,10,NaN,54,2,0,0.18229,1,9
1,0.93825,9,0.18998,55,2,1,0.17708,1,22
1,0.82494,8,0.18992,55,2,1,0.17708,2,12
1,0.58183,9,0.18992,56,1,1,0.17708,1,70
1,0.76463,8,0.18993,56,2,1,0.17187,2,21
1,0.59943,9,0.18991,57,1,1,0.17187,1,55
0,0.85805,9,0.18996,57,1,1,0.17187,2,28
1,0.5631,8,0.18994,58,2,1,0.17708,2,21
1,0.68184,8,0.19028,58,1,1,0.17708,2,37
0,1.0188,8,0.18977,59,2,1,0.17708,1,11
1,0.80343,8,0.19982,59,2,1,0.18229,2,48
1,0.68438,8,0.19975,60,2,1,0.18229,2,65
0,0.56121,9,0.19985,60,1,1,0.18229,2,15
1,0.67415,9,0.19982,61,2,1,0.1875,1,1
0,0.81886,8,0.19981,61,2,1,0.1875,1,74
1,0.82173,8,0.20989,62,1,1,0.19271,2,4
0,0.85648,9,0.21001,62,2,1,0.19271,2,37
0,0.70127,8,0.20985,63,1,1,0.19792,1,39
0,0.7743,9,0.22014,63,1,1,0.20313,2,73
0,0.79703,8,0.21984,64,2,1,0.20833,1,36
1,0.51389,10,NaN,64,2,0,0.21354,2,1
1,0.7805,9,0.22964,65,2,1,0.21354,1,8
1,0.66154,9,0.22993,65,2,1,0.21354,1,32
1,0.68639,8,0.21976,66,2,1,0.20833,2,2
1,0.57318,10,NaN,66,1,0,0.20833,1,75
1,0.64306,10,NaN,67,2,0,0.20833,2,29
1,0.79487,9,0.21991,67,2,1,0.20313,1,21
1,0.63384,9,0.22038,68,1,1,0.20313,1,21
1,0.63445,9,0.21983,68,2,1,0.20313,1,36
1,0.77329,8,0.20982,69,2,1,0.19792,2,20
0,0.7581,9,0.20983,69,1,1,0.19792,2,20
1,0.69901,9,0.21983,70,2,1,0.20313,1,10
0,0.78176,8,0.21978,70,2,1,0.20313,1,7
1,0.62271,9,0.21995,71,2,1,0.20833,1,26
0,0.57748,9,0.21987,71,2,1,0.20833,2,24
1,0.50835,10,NaN,72,2,0,0.21354,1,74
NaN,NaN,NaN,NaN,72,1,0,0.21354,2,55
