correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.6407,8,0.17984,1,2,1,0.16373,2,61
1,0.79559,8,0.17991,1,1,1,0.16373,2,58
1,0.67032,8,0.17979,1,1,1,0.16373,2,67
1,0.90918,8,0.11994,2,1,1,0.10915,2,9
1,0.76197,8,0.11983,2,2,1,0.10915,2,25
0,0.68078,8,0.11975,3,2,1,0.10915,1,7
1,0.66568,8,0.17989,3,1,1,0.16373,2,4
0,0.88854,8,0.17985,4,2,1,0.16373,1,13
0,0.71936,9,0.20987,4,1,1,0.19102,2,71
1,0.55622,8,0.22976,5,2,1,0.21831,2,68
1,0.62898,8,0.2298,5,2,1,0.21831,2,70
0,0.92983,9,0.2297,6,1,1,0.21831,2,47
1,0.52276,8,0.25986,6,1,1,0.2456,2,38
1,0.57156,9,0.25989,7,1,1,0.2456,1,66
1,0.79821,9,0.25971,7,2,1,0.2456,1,37
1,0.84519,10,NaN,8,1,0,0.21831,1,24
1,0.82204,8,0.22995,8,1,1,0.21831,2,66
1,0.61682,10,NaN,9,1,0,0.21831,1,43
0,0.66908,8,0.20926,9,2,1,0.19102,1,70
1,0.66054,9,0.22989,10,1,1,0.21831,1,51
1,0.72875,8,0.2294,10,2,1,0.21831,2,55
1,0.8462,8,0.22989,11,2,1,0.21831,2,22
1,0.65488,10,NaN,11,2,0,0.20466,2,37
1,0.68186,9,0.21991,12,1,1,0.20466,1,26
1,0.69455,8,0.2199,12,2,1,0.20466,2,24
1,0.82335,10,NaN,13,1,0,0.19102,1,74
1,0.51026,9,0.20984,13,1,1,0.19102,1,32
0,0.62103,9,0.20979,14,1,1,0.19102,2,44
1,0.57182,10,NaN,14,2,0,0.20466,2,19
1,0.67816,9,0.21989,15,1,1,0.20466,1,70
0,0.63357,9,0.21992,15,1,1,0.20466,2,11
1,0.72833,8,0.23044,16,2,1,0.21831,2,12
1,0.83115,8,0.22974,16,1,1,0.21831,2,63
1,0.51408,10,NaN,17,2,0,0.21831,2,67
1,0.69475,9,0.21983,17,2,1,0.20466,1,74
0,0.81378,9,0.22,18,1,1,0.20466,2,38
1,0.7625,8,0.22994,18,1,1,0.21831,2,67
1,0.68345,9,0.22991,19,2,1,0.21831,1,35
1,0.63415,9,0.22976,19,2,1,0.21831,1,12
1,0.70507,9,0.23004,20,1,1,0.21149,1,68
1,0.72191,8,0.23004,20,2,1,0.21149,2,56
0,0.62233,9,0.22961,21,1,1,0.21149,2,53
1,0.70352,10,NaN,21,2,0,0.21831,1,54
1,0.8924,9,0.2299,22,2,1,0.21831,1,5
1,1.0711,9,0.22983,22,2,1,0.21831,1,41
1,0.60588,10,NaN,23,2,0,0.21149,2,29
0,0.72278,9,0.22992,23,1,1,0.21149,2,58
1,0.62372,8,0.22996,24,1,1,0.21831,2,13
1,0.59845,9,0.2298,24,1,1,0.21831,1,73
1,0.64335,8,0.22987,25,2,1,0.21831,2,70
0,0.78778,8,0.22945,25,2,1,0.21149,1,25
1,0.67505,9,0.22992,26,2,1,0.21831,1,20
0,0.60575,9,0.22977,26,1,1,0.21831,2,58
1,0.7307,10,NaN,27,2,0,0.22513,2,14
1,0.7954,8,0.23981,27,2,1,0.22513,2,33
1,0.77958,8,0.23922,28,1,1,0.22513,2,54
1,0.46319,10,NaN,28,1,0,0.21831,2,63
1,0.89592,8,0.22994,29,2,1,0.21831,2,31
1,0.55679,9,0.22993,29,1,1,0.21831,1,18
1,0.57362,9,0.22978,30,1,1,0.21149,1,60
1,0.57636,8,0.22985,30,2,1,0.21149,2,5
0,0.57121,9,0.22987,31,1,1,0.21149,2,6
1,0.71212,8,0.22982,31,2,1,0.21831,2,64
0,0.88881,9,0.22975,32,1,1,0.21831,2,75
1,0.72564,8,0.23991,32,2,1,0.22172,2,23
1,0.60659,9,0.23989,33,1,1,0.22172,1,17
0,0.69934,9,0.2399,33,1,1,0.22172,2,26
1,0.51626,9,0.23993,34,1,1,0.22513,1,43
0,0.74895,8,0.23972,34,1,1,0.22513,1,52
1,0.60582,8,0.2398,35,2,1,0.22854,2,61
1,0.57271,8,0.2399,35,2,1,0.22854,2,54
1,0.73951,8,0.23991,36,2,1,0.22854,2,4
1,0.47246,10,NaN,36,2,0,0.22513,2,35
1,0.52323,10,NaN,37,1,0,0.22513,2,3
1,0.59599,9,0.23973,37,1,1,0.22513,1,43
1,0.63888,10,NaN,38,1,0,0.22172,1,27
0,0.82168,8,0.23983,38,2,1,0.22172,1,68
1,0.58839,9,0.2398,39,1,1,0.22513,1,75
1,0.87706,9,0.23955,39,1,1,0.22513,1,57
1,0.80818,8,0.23988,40,1,1,0.22513,2,20
0,0.59297,9,0.23996,40,1,1,0.22172,2,52
1,0.70776,8,0.23986,41,2,1,0.22513,2,62
1,0.60466,9,0.23985,41,2,1,0.22513,1,13
0,0.63938,9,0.23981,42,1,1,0.22513,2,47
0,0.92633,9,0.2399,42,2,1,0.22854,2,7
1,0.65114,8,0.24978,43,2,1,0.23195,2,70
0,0.67001,8,0.24989,43,2,1,0.23195,1,41
1,0.97671,9,0.24978,44,2,1,0.23536,1,6
1,0.47955,10,NaN,44,1,0,0.23536,2,17
1,0.5884,10,NaN,45,2,0,0.23536,2,28
1,0.55515,10,NaN,45,1,0,0.23195,2,32
1,0.39619,10,NaN,46,1,0,0.23195,1,42
1,0.62088,10,NaN,46,2,0,0.23195,1,14
1,0.62177,10,NaN,47,2,0,0.22854,2,40
1,0.61466,9,0.23978,47,1,1,0.22854,1,66
1,0.69135,9,0.23985,48,1,1,0.22854,1,49
1,0.65417,8,0.23984,48,2,1,0.22513,2,23
1,0.58504,9,0.23987,49,1,1,0.22513,1,68
NaN,NaN,NaN,NaN,49,2,0,0.22513,2,4
0,0.68679,9,0.23981,50,1,1,0.22513,2,47
1,0.74151,8,0.23983,50,2,1,0.22854,2,44
1,0.8204,8,0.23977,51,1,1,0.22854,2,75
1,0.65924,8,0.23995,51,2,1,0.22854,2,25
1,0.62201,10,NaN,52,2,0,0.22513,1,10
1,0.71823,8,0.23913,52,2,1,0.22513,2,55
1,0.59363,9,0.2399,53,1,1,0.22513,1,1
1,0.7125,8,0.23988,53,2,1,0.22172,2,64
1,0.69337,9,0.23982,54,1,1,0.22172,1,58
1,0.72418,8,0.23996,54,2,1,0.22172,2,10
1,0.80103,8,0.22995,55,2,1,0.21831,2,32
0,0.75579,8,0.22991,55,1,1,0.21831,1,48
0,0.86865,8,0.23981,56,2,1,0.22172,1,35
1,0.66744,8,0.23983,56,2,1,0.22513,2,44
0,0.8323,9,0.2398,57,1,1,0.22513,2,61
1,0.73857,10,NaN,57,2,0,0.22854,2,49
0,0.81595,8,0.23996,58,2,1,0.22854,1,26
1,0.4348,10,NaN,58,1,0,0.23195,1,59
1,0.53958,10,NaN,59,1,0,0.23195,1,30
1,0.51234,10,NaN,59,1,0,0.23195,2,42
1,0.93723,9,0.23985,60,2,1,0.22854,1,57
1,0.42009,10,NaN,60,2,0,0.22854,2,35
