correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
0,0.80553,8,0.1996,17,2,1,0.18036,1,64
1,0.55063,9,0.2,17,2,1,0.18703,1,72
1,0.75547,9,0.19987,18,1,1,0.18703,1,1
1,0.6382,8,0.19978,18,1,1,0.18703,2,73
1,0.59309,9,0.18992,19,1,1,0.18036,1,38
1,0.63983,10,NaN,19,1,0,0.18036,1,45
1,0.66677,9,0.1899,20,2,1,0.18036,1,12
1,0.44954,10,NaN,20,2,0,0.17368,2,15
1,0.66842,8,0.18998,21,1,1,0.17368,2,5
1,0.91325,8,0.18998,21,2,1,0.17368,2,51
1,0.89818,9,0.18,22,2,1,0.167,1,55
1,0.85282,8,0.17998,22,1,1,0.167,2,9
1,0.84377,8,0.17995,23,2,1,0.167,2,58
0,0.8785,8,0.16996,23,2,1,0.16032,1,65
0,0.81128,9,0.17979,24,1,1,0.167,2,71
1,0.87012,8,0.18986,24,1,1,0.17368,2,32
1,0.74496,10,NaN,25,1,0,0.17368,2,48
1,0.94183,9,0.18986,25,2,1,0.17368,1,16
1,0.72259,8,0.17979,26,2,1,0.167,2,61
NaN,NaN,NaN,NaN,26,2,0,0.167,2,18
1,0.6563,10,NaN,27,2,0,0.167,2,56
1,0.65717,10,NaN,27,2,0,0.167,2,46
1,0.79401,9,0.16998,28,1,1,0.16032,1,30
NaN,NaN,NaN,NaN,28,2,0,0.16032,2,71
1,0.98158,9,0.16983,29,2,1,0.16032,1,35
0,0.67806,9,0.17962,29,2,1,0.16032,2,21
1,0.69729,8,0.17986,30,2,1,0.167,2,33
1,0.45607,10,NaN,30,2,0,0.167,2,39
1,0.7131,8,0.17996,31,1,1,0.167,2,70
1,0.90183,9,0.16997,31,1,1,0.16032,1,37
1,0.98842,9,0.17962,32,2,1,0.16032,1,65
0,0.59934,9,0.16981,32,1,1,0.16032,2,34
1,0.80622,8,0.17978,33,1,1,0.167,2,35
0,0.94302,8,0.17988,33,1,1,0.167,1,16
0,0.8719,9,0.18977,34,1,1,0.17368,2,72
1,0.74267,10,NaN,34,1,0,0.18036,2,22
1,0.86562,8,0.18989,35,2,1,0.18036,2,42
0,0.79842,9,0.18999,35,2,1,0.18036,2,29
1,0.69712,8,0.19977,36,1,1,0.18703,2,61
1,0.78999,8,0.19987,36,1,1,0.18703,2,7
0,0.90889,8,0.19993,37,2,1,0.18703,1,70
1,0.62976,9,0.20996,37,2,1,0.19371,1,29
1,0.65854,8,0.2098,38,2,1,0.19371,2,71
1,0.58342,10,NaN,38,1,0,0.19371,1,27
1,0.62017,9,0.19983,39,1,1,0.18703,1,11
1,0.773,8,0.19993,39,1,1,0.18703,2,22
0,0.69491,9,0.19998,40,2,1,0.18703,2,40
1,0.61666,10,NaN,40,2,0,0.19037,2,57
1,0.61544,9,0.19995,41,2,1,0.19037,1,41
1,0.97037,8,0.19984,41,1,1,0.19037,2,66
1,0.74119,9,0.19978,42,2,1,0.18703,1,69
1,0.76196,9,0.19996,42,1,1,0.18703,1,4
1,0.47875,10,NaN,43,1,0,0.18703,1,51
1,0.69964,9,0.19983,43,2,1,0.1837,1,52
1,0.57444,10,NaN,44,1,0,0.1837,2,4
1,0.5753,9,0.19984,44,1,1,0.1837,1,12
0,0.60211,9,0.18988,45,1,1,0.18036,2,37
1,0.55303,9,0.19997,45,2,1,0.1837,1,10
1,0.6258,9,0.1999,46,2,1,0.1837,1,2
1,0.45061,10,NaN,46,1,0,0.1837,2,31
1,0.80941,8,0.18984,47,2,1,0.18036,2,39
1,0.54821,10,NaN,47,1,0,0.18036,1,3
1,0.72708,8,0.18981,48,2,1,0.18036,2,31
1,0.74586,8,0.18988,48,2,1,0.17702,2,48
1,0.62623,10,NaN,49,2,0,0.17702,2,57
1,0.62355,8,0.18988,49,2,1,0.17702,2,53
1,0.60435,10,NaN,50,1,0,0.17368,1,56
1,0.66533,10,NaN,50,2,0,0.17368,1,36
1,0.50605,10,NaN,51,1,0,0.17368,2,26
1,0.67694,8,0.17995,51,2,1,0.17034,2,71
1,0.61375,8,0.17993,52,1,1,0.17034,2,1
1,0.46654,10,NaN,52,2,0,0.17034,2,49
1,0.49338,10,NaN,53,2,0,0.167,1,11
1,0.63013,9,0.17983,53,1,1,0.167,1,70
1,0.5511,8,0.17985,54,2,1,0.167,2,68
1,0.64783,9,0.17987,54,2,1,0.16366,1,1
1,0.39471,10,NaN,55,1,0,0.16366,1,74
1,0.65751,10,NaN,55,2,0,0.16366,2,60
1,0.71648,8,0.17064,56,1,1,0.16032,2,52
1,0.74721,8,0.16992,56,1,1,0.16032,2,33
0,0.60802,9,0.17,57,2,1,0.16032,2,11
1,0.67074,8,0.1798,57,2,1,0.16366,2,52
1,0.58968,10,NaN,58,2,0,0.16366,2,48
1,0.83435,9,0.17979,58,1,1,0.16366,1,23
1,0.75926,8,0.16988,59,1,1,0.16032,2,27
1,0.746,9,0.16987,59,2,1,0.16032,1,41
1,0.42701,10,NaN,60,2,0,0.16032,1,13
1,0.79381,8,0.16981,60,2,1,0.15698,2,30
1,0.53261,10,NaN,61,2,0,0.15698,2,37
1,0.67549,9,0.17003,61,2,1,0.15698,1,23
0,0.6763,9,0.16992,62,2,1,0.15364,2,13
1,0.5551,10,NaN,62,1,0,0.15698,2,27
1,0.36177,10,NaN,63,2,0,0.15698,2,62
1,0.55074,9,0.16997,63,2,1,0.15698,1,24
1,0.66164,8,0.16986,64,2,1,0.15364,2,52
1,0.68243,8,0.16982,64,1,1,0.15364,2,30
1,0.61135,9,0.17006,65,1,1,0.15364,1,72
1,0.53997,9,0.1598,65,2,1,0.1503,1,73
1,0.59895,9,0.15988,66,1,1,0.1503,1,62
0,0.55171,9,0.15985,66,1,1,0.1503,2,65
1,0.57267,9,0.16995,67,2,1,0.15364,1,36
0,0.59748,9,0.16997,67,1,1,0.15364,2,61
1,0.51825,10,NaN,68,2,0,0.15698,2,2
0,0.58523,9,0.17012,68,1,1,0.15698,2,59
1,0.66985,8,0.17096,69,2,1,0.16032,2,64
1,0.55882,9,0.17003,69,2,1,0.16032,1,22
0,0.37364,10,0.16987,70,1,1,0.16032,1,25
1,0.9763,10,NaN,70,2,0,0.16366,1,75
1,0.94121,10,NaN,71,2,0,0.16366,2,41
1,0.61209,10,NaN,71,2,0,0.16366,2,5
1,0.67691,10,NaN,72,1,0,0.16032,2,73
NaN,NaN,NaN,NaN,72,1,0,0.16032,1,25
