correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.74299,9,0.23991,1,2,1,0.22683,1,33
1,0.70401,9,0.23997,1,2,1,0.22683,1,57
1,0.71666,9,0.23983,1,2,1,0.22683,1,32
1,0.68552,8,0.16995,2,2,1,0.15122,2,10
1,0.92834,9,0.17044,2,1,1,0.15122,1,48
1,0.68928,10,NaN,3,2,0,0.15122,1,8
1,0.89579,10,NaN,3,2,0,0.075609,1,8
1,0.73491,10,NaN,4,2,0,0.075609,2,36
1,0.75356,8,0.089872,4,1,1,0.075609,2,59
0,0.75644,10,0.020015,5,1,1,0.01,1,47
NaN,NaN,NaN,0.099844,5,1,1,0.085609,2,60
1,0.80612,10,NaN,6,1,0,0.085609,2,24
1,0.61502,10,NaN,6,2,0,0.085609,1,45
1,0.82578,8,0.099954,7,1,1,0.085609,2,20
0,0.81657,8,0.060005,7,1,1,0.047804,1,59
1,0.85939,8,0.099952,8,1,1,0.085609,2,60
1,0.71017,9,0.099909,8,1,1,0.085609,1,19
1,0.49717,10,NaN,9,1,0,0.085609,1,39
1,0.61394,10,NaN,9,2,0,0.066706,2,52
1,0.74679,8,0.079944,10,1,1,0.066706,2,14
1,0.91137,8,0.079944,10,1,1,0.066706,2,64
1,0.67838,9,0.05988,11,2,1,0.047804,1,1
0,0.60527,10,0.060084,11,2,1,0.047804,2,64
1,0.69603,10,NaN,12,2,0,0.066706,1,44
1,0.72496,9,0.079969,12,1,1,0.066706,1,13
0,0.65343,8,0.079499,13,2,1,0.066706,1,20
1,0.79007,9,0.099532,13,2,1,0.085609,1,66
1,0.7294,8,0.099994,14,2,1,0.085609,2,25
1,0.7243,8,0.1002,14,1,1,0.085609,2,49
0,0.75703,9,0.08014,15,1,1,0.066706,2,38
1,0.7757,9,0.09992,15,1,1,0.085609,1,47
1,0.64064,10,NaN,16,2,0,0.085609,1,53
1,0.60942,10,NaN,16,2,0,0.085609,1,39
1,0.7044,9,0.089967,17,1,1,0.076157,1,44
1,0.74914,9,0.089947,17,2,1,0.076157,1,46
1,0.81999,8,0.089855,18,1,1,0.076157,2,31
0,0.93673,8,0.079858,18,2,1,0.066706,1,28
0,0.93558,8,0.089858,19,2,1,0.076157,1,23
1,0.70445,8,0.099969,19,1,1,0.085609,2,15
1,0.74322,8,0.099796,20,1,1,0.085609,2,59
1,0.68765,8,0.099502,20,2,1,0.085609,2,1
1,0.87685,8,0.089864,21,1,1,0.076157,2,8
0,0.93583,8,0.090015,21,2,1,0.076157,1,13
1,0.65665,9,0.099885,22,2,1,0.085609,1,62
0,0.77749,8,0.099965,22,1,1,0.085609,1,2
1,0.87423,8,0.1099,23,2,1,0.09506,2,21
0,0.72513,8,0.11001,23,1,1,0.09506,1,41
1,0.77995,9,0.11995,24,2,1,0.10451,1,36
1,0.63277,10,NaN,24,2,0,0.10451,2,60
1,0.67566,9,0.11991,25,2,1,0.10451,1,75
0,0.62043,9,0.11001,25,2,1,0.09506,2,11
0,0.71529,8,0.11996,26,1,1,0.10451,1,14
1,0.93404,8,0.12999,26,1,1,0.11396,2,41
1,0.65085,10,NaN,27,2,0,0.11396,1,61
1,0.54167,9,0.12992,27,2,1,0.11396,1,13
1,0.91057,9,0.11982,28,1,1,0.10451,1,45
1,0.7195,8,0.1201,28,1,1,0.10451,2,39
0,0.72823,10,0.11998,29,1,1,0.10451,2,23
1,0.73903,8,0.12985,29,1,1,0.11396,2,5
1,0.75777,10,NaN,30,2,0,0.11396,2,34
1,0.68868,9,0.12993,30,1,1,0.11396,1,7
0,0.78957,10,0.11993,31,1,1,0.10924,2,17
1,0.77431,9,0.12987,31,1,1,0.11396,1,52
0,0.84909,9,0.1299,32,1,1,0.11396,2,64
1,0.56403,10,NaN,32,1,0,0.11869,1,13
1,0.7828,9,0.12981,33,1,1,0.11869,1,69
1,0.76767,8,0.12992,33,1,1,0.11869,2,66
1,0.71238,9,0.12987,34,2,1,0.11396,1,58
1,0.74727,10,NaN,34,1,0,0.11396,2,52
1,0.60011,9,0.12987,35,2,1,0.11396,1,27
1,0.65086,9,0.11979,35,1,1,0.10924,1,10
1,0.46538,10,NaN,36,2,0,0.10924,1,23
1,0.62257,8,0.11983,36,1,1,0.10924,2,54
1,0.68939,9,0.11983,37,2,1,0.10451,1,46
1,0.81434,9,0.11989,37,2,1,0.10451,1,74
1,0.68719,8,0.11998,38,2,1,0.10451,2,22
1,0.90391,9,0.11002,38,1,1,0.099785,1,75
0,0.81677,9,0.11,39,1,1,0.099785,2,21
1,0.51954,10,NaN,39,1,0,0.10451,1,28
1,0.75241,8,0.11985,40,2,1,0.10451,2,16
1,0.62719,10,NaN,40,2,0,0.10451,2,4
1,0.90991,10,NaN,41,1,0,0.099785,2,50
1,0.61681,10,NaN,41,2,0,0.099785,1,61
1,0.65774,10,NaN,42,1,0,0.099785,2,27
1,0.75259,8,0.10996,42,1,1,0.09506,2,69
1,0.66144,10,NaN,43,2,0,0.09506,2,46
0,0.71825,8,0.11013,43,2,1,0.09506,1,38
1,0.73704,8,0.10986,44,2,1,0.099785,2,15
0,0.89176,9,0.10988,44,2,1,0.099785,2,9
0,0.70667,10,0.11998,45,1,1,0.10451,2,41
1,0.61142,10,NaN,45,2,0,0.10924,2,25
1,0.69043,9,0.12002,46,1,1,0.10924,1,60
1,0.80126,8,0.12005,46,2,1,0.10924,2,11
1,0.55211,10,NaN,47,1,0,0.10451,1,35
1,0.71891,8,0.12001,47,1,1,0.10451,2,7
1,0.70362,9,0.11987,48,2,1,0.10451,1,59
1,0.72647,9,0.1099,48,1,1,0.099785,1,66
1,0.89145,9,0.10995,49,2,1,0.099785,1,28
1,0.75209,8,0.10985,49,1,1,0.099785,2,56
1,0.57099,9,0.10981,50,2,1,0.09506,1,31
0,0.67951,9,0.1096,50,2,1,0.09506,2,4
1,0.57465,10,NaN,51,2,0,0.099785,2,33
1,0.6575,9,0.10991,51,1,1,0.099785,1,19
1,0.51636,10,NaN,52,2,0,0.099785,2,38
0,0.6332,9,0.10996,52,1,1,0.09506,2,3
1,0.81801,9,0.10992,53,1,1,0.099785,1,50
0,0.70876,8,0.11008,53,1,1,0.099785,1,31
0,0.68565,9,0.11998,54,2,1,0.10451,2,68
1,0.63031,9,0.11975,54,2,1,0.10924,1,19
1,0.74931,8,0.11992,55,1,1,0.10924,2,66
1,0.59611,9,0.11998,55,2,1,0.10924,1,53
1,0.81492,9,0.11992,56,1,1,0.10451,1,47
1,0.51382,10,NaN,56,1,0,0.10451,2,18
1,0.69064,10,NaN,57,2,0,0.10451,1,17
1,0.45545,10,NaN,57,2,0,0.099785,2,17
1,0.62023,9,0.1099,58,2,1,0.099785,1,4
1,0.78115,8,0.10997,58,2,1,0.099785,2,14
1,0.81598,10,NaN,59,2,0,0.09506,2,34
0,0.79271,8,0.11002,59,1,1,0.09506,1,73
1,0.82354,8,0.10975,60,2,1,0.099785,2,12
1,0.65838,9,0.10993,60,1,1,0.099785,1,57
1,0.7452,9,0.10994,61,2,1,0.099785,1,7
1,0.66782,9,0.1097,61,1,1,0.09506,1,6
1,0.6088,10,NaN,62,1,0,0.09506,2,55
1,0.6777,9,0.11,62,2,1,0.09506,1,30
1,0.70451,10,NaN,63,2,0,0.090334,2,62
1,0.69906,9,0.10969,63,2,1,0.090334,1,17
1,0.62013,8,0.099883,64,2,1,0.090334,2,18
1,0.59503,9,0.10001,64,1,1,0.085609,1,43
1,0.87371,8,0.099808,65,2,1,0.085609,2,34
1,0.59667,9,0.099874,65,1,1,0.085609,1,67
1,0.69159,9,0.1,66,2,1,0.080883,1,48
1,0.78645,9,0.1001,66,1,1,0.080883,1,12
1,0.73117,8,0.099921,67,2,1,0.080883,2,50
