correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.25995,27,1,1,0.25,1,61
NaN,NaN,NaN,0.25969,27,1,1,0.25,1,59
NaN,NaN,NaN,0.25992,28,2,1,0.25,2,4
NaN,NaN,NaN,0.25993,28,1,1,0.25,2,20
NaN,NaN,NaN,0.25986,29,2,1,0.25,1,52
NaN,NaN,NaN,0.25986,29,1,1,0.25,1,1
NaN,NaN,NaN,0.25989,30,2,1,0.25,2,51
NaN,NaN,NaN,0.26002,30,2,1,0.25,2,57
NaN,NaN,NaN,NaN,31,2,0,0.25,2,46
NaN,NaN,NaN,NaN,31,1,0,0.25,2,60
NaN,NaN,NaN,0.25991,32,2,1,0.25,2,40
NaN,NaN,NaN,NaN,32,1,0,0.25,2,17
NaN,NaN,NaN,0.2599,33,2,1,0.25,2,35
NaN,NaN,NaN,0.25979,33,1,1,0.25,1,9
NaN,NaN,NaN,NaN,34,2,0,0.25,2,68
NaN,NaN,NaN,0.25978,34,1,1,0.25,1,41
NaN,NaN,NaN,0.25992,35,2,1,0.25,1,75
NaN,NaN,NaN,0.25977,35,2,1,0.25,1,39
NaN,NaN,NaN,NaN,36,2,0,0.25,1,86
NaN,NaN,NaN,0.25979,36,2,1,0.25,2,8
NaN,NaN,NaN,0.25991,37,2,1,0.25,1,22
NaN,NaN,NaN,0.25997,37,1,1,0.25,1,19
NaN,NaN,NaN,NaN,38,1,0,0.25,2,38
NaN,NaN,NaN,0.26036,38,1,1,0.25,1,53
NaN,NaN,NaN,0.25979,39,2,1,0.25,1,58
NaN,NaN,NaN,NaN,39,2,0,0.25,1,86
NaN,NaN,NaN,0.25991,40,1,1,0.25,2,53
NaN,NaN,NaN,0.25984,40,2,1,0.25,2,5
NaN,NaN,NaN,0.2598,41,1,1,0.25,2,13
NaN,NaN,NaN,0.25985,41,1,1,0.25,1,17
NaN,NaN,NaN,0.25983,42,2,1,0.25,1,17
NaN,NaN,NaN,0.25993,42,1,1,0.25,1,41
NaN,NaN,NaN,0.25983,43,2,1,0.25,1,83
NaN,NaN,NaN,0.25983,43,2,1,0.25,2,23
NaN,NaN,NaN,0.25987,44,1,1,0.25,2,2
NaN,NaN,NaN,0.25987,44,2,1,0.25,2,55
NaN,NaN,NaN,0.25977,45,1,1,0.25,2,12
NaN,NaN,NaN,0.25981,45,1,1,0.25,2,2
NaN,NaN,NaN,0.25975,46,1,1,0.25,2,29
NaN,NaN,NaN,0.25999,46,1,1,0.25,1,34
NaN,NaN,NaN,0.25978,47,1,1,0.25,1,48
NaN,NaN,NaN,0.25999,47,1,1,0.25,2,9
NaN,NaN,NaN,0.25989,48,2,1,0.25,2,11
NaN,NaN,NaN,0.25985,48,2,1,0.25,1,50
NaN,NaN,NaN,0.25996,49,2,1,0.25,2,65
NaN,NaN,NaN,0.25976,49,2,1,0.25,2,13
NaN,NaN,NaN,0.25981,50,2,1,0.25,2,12
NaN,NaN,NaN,0.25995,50,1,1,0.25,1,81
NaN,NaN,NaN,NaN,51,2,0,0.25,1,27
NaN,NaN,NaN,0.25979,51,1,1,0.25,1,73
NaN,NaN,NaN,NaN,52,1,0,0.25,1,78
NaN,NaN,NaN,NaN,52,2,0,0.25,1,37
NaN,NaN,NaN,0.25992,53,1,1,0.25,2,51
NaN,NaN,NaN,0.2599,53,1,1,0.25,1,61
NaN,NaN,NaN,0.25986,54,2,1,0.25,2,55
NaN,NaN,NaN,0.25995,54,2,1,0.25,2,26
NaN,NaN,NaN,0.25975,55,1,1,0.25,1,68
NaN,NaN,NaN,0.25985,55,2,1,0.25,1,78
NaN,NaN,NaN,0.25978,56,1,1,0.25,2,77
NaN,NaN,NaN,0.25994,56,2,1,0.25,2,46
NaN,NaN,NaN,0.25984,57,1,1,0.25,1,62
NaN,NaN,NaN,0.25984,57,1,1,0.25,2,30
NaN,NaN,NaN,0.25988,58,2,1,0.25,2,8
NaN,NaN,NaN,0.25979,58,1,1,0.25,1,44
NaN,NaN,NaN,0.25984,59,1,1,0.25,1,7
NaN,NaN,NaN,0.25987,59,2,1,0.25,2,8
NaN,NaN,NaN,0.25978,60,2,1,0.25,2,77
NaN,NaN,NaN,0.2599,60,1,1,0.25,1,59
NaN,NaN,NaN,0.2598,61,1,1,0.25,1,85
NaN,NaN,NaN,0.25996,61,1,1,0.25,2,6
NaN,NaN,NaN,NaN,62,2,0,0.25,2,51
NaN,NaN,NaN,0.25968,62,2,1,0.25,2,45
NaN,NaN,NaN,0.25992,63,1,1,0.25,1,68
NaN,NaN,NaN,0.25975,63,2,1,0.25,2,11
NaN,NaN,NaN,0.25984,64,2,1,0.25,1,42
NaN,NaN,NaN,0.25978,64,2,1,0.25,1,21
NaN,NaN,NaN,NaN,65,1,0,0.25,2,2
NaN,NaN,NaN,0.2598,65,2,1,0.25,2,57
NaN,NaN,NaN,0.26938,66,1,1,0.25,1,30
NaN,NaN,NaN,0.25992,66,1,1,0.25,1,36
NaN,NaN,NaN,0.25988,67,2,1,0.25,2,59
NaN,NaN,NaN,NaN,67,2,0,0.25,2,44
NaN,NaN,NaN,0.25992,68,2,1,0.25,1,18
NaN,NaN,NaN,0.25969,68,1,1,0.25,2,33
NaN,NaN,NaN,0.25999,69,2,1,0.25,2,10
NaN,NaN,NaN,0.26041,69,1,1,0.25,1,32
NaN,NaN,NaN,0.25992,70,2,1,0.25,2,56
NaN,NaN,NaN,0.25986,70,2,1,0.25,1,34
NaN,NaN,NaN,0.25989,71,1,1,0.25,1,63
NaN,NaN,NaN,0.25984,71,1,1,0.25,1,30
NaN,NaN,NaN,0.25981,72,2,1,0.25,2,52
NaN,NaN,NaN,NaN,72,2,0,0.25,2,58
