correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,NaN,1,1,0,0.14644,1,42
NaN,NaN,NaN,0.15981,1,1,1,0.14644,1,57
NaN,NaN,NaN,0.15995,1,1,1,0.14644,1,61
NaN,NaN,NaN,0.15999,2,2,1,0.14644,1,29
NaN,NaN,NaN,0.15993,2,2,1,0.14644,2,9
NaN,NaN,NaN,0.15983,3,1,1,0.14644,2,28
NaN,NaN,NaN,NaN,3,2,0,0.14644,2,29
NaN,NaN,NaN,0.15993,4,1,1,0.14644,1,3
NaN,NaN,NaN,0.1597,4,1,1,0.14644,2,58
NaN,NaN,NaN,NaN,5,2,0,0.14644,2,23
NaN,NaN,NaN,NaN,5,2,0,0.14644,2,24
NaN,NaN,NaN,0.15987,6,1,1,0.14644,2,52
NaN,NaN,NaN,NaN,6,2,0,0.14644,1,59
NaN,NaN,NaN,NaN,7,2,0,0.14644,2,53
NaN,NaN,NaN,NaN,7,1,0,0.14644,2,35
NaN,NaN,NaN,0.15974,8,2,1,0.14644,1,55
NaN,NaN,NaN,0.15985,8,1,1,0.14644,2,59
NaN,NaN,NaN,0.15996,9,2,1,0.14644,1,72
NaN,NaN,NaN,0.15989,9,2,1,0.14644,2,20
NaN,NaN,NaN,0.15992,10,1,1,0.14644,2,4
NaN,NaN,NaN,NaN,10,2,0,0.14644,1,5
NaN,NaN,NaN,0.15989,11,2,1,0.14644,1,2
NaN,NaN,NaN,0.15978,11,2,1,0.14644,2,64
NaN,NaN,NaN,NaN,12,1,0,0.14644,2,31
NaN,NaN,NaN,0.15988,12,2,1,0.14644,1,58
NaN,NaN,NaN,0.15994,13,2,1,0.14644,1,26
NaN,NaN,NaN,0.1599,13,2,1,0.14644,2,28
NaN,NaN,NaN,0.15994,14,2,1,0.14644,1,18
NaN,NaN,NaN,NaN,14,1,0,0.14644,1,65
NaN,NaN,NaN,0.1598,15,2,1,0.14644,2,64
NaN,NaN,NaN,NaN,15,2,0,0.14644,1,51
NaN,NaN,NaN,0.15982,16,1,1,0.14644,2,34
NaN,NaN,NaN,0.16003,16,1,1,0.14644,2,60
NaN,NaN,NaN,0.16059,17,2,1,0.14644,1,63
NaN,NaN,NaN,0.15993,17,1,1,0.14644,2,32
NaN,NaN,NaN,0.15994,18,1,1,0.14644,1,74
NaN,NaN,NaN,0.15988,18,1,1,0.14644,2,33
NaN,NaN,NaN,NaN,19,2,0,0.14644,1,23
NaN,NaN,NaN,NaN,19,1,0,0.14644,1,6
NaN,NaN,NaN,NaN,20,1,0,0.14644,2,38
NaN,NaN,NaN,0.15982,20,1,1,0.14644,2,39
NaN,NaN,NaN,0.1599,21,1,1,0.14644,1,51
NaN,NaN,NaN,0.15998,21,1,1,0.14644,2,30
NaN,NaN,NaN,0.15986,22,1,1,0.14644,1,33
NaN,NaN,NaN,NaN,22,1,0,0.14644,2,49
NaN,NaN,NaN,NaN,23,2,0,0.14644,2,8
NaN,NaN,NaN,0.16006,23,1,1,0.14644,1,64
NaN,NaN,NaN,NaN,24,2,0,0.14644,2,42
NaN,NaN,NaN,0.16003,24,1,1,0.14644,1,11
NaN,NaN,NaN,0.15989,25,1,1,0.14644,1,19
NaN,NaN,NaN,0.15996,25,1,1,0.14644,2,42
NaN,NaN,NaN,0.16003,26,1,1,0.14644,1,1
NaN,NaN,NaN,0.15978,26,2,1,0.14644,2,17
NaN,NaN,NaN,0.15995,27,2,1,0.14644,2,29
NaN,NaN,NaN,NaN,27,1,0,0.14644,2,4
NaN,NaN,NaN,0.16001,28,1,1,0.14644,1,15
NaN,NaN,NaN,NaN,28,1,0,0.14644,2,46
NaN,NaN,NaN,0.16,29,1,1,0.14644,2,15
NaN,NaN,NaN,0.15989,29,2,1,0.14644,2,2
NaN,NaN,NaN,NaN,30,1,0,0.14644,1,23
NaN,NaN,NaN,NaN,30,1,0,0.14644,1,6
NaN,NaN,NaN,0.15995,31,1,1,0.14644,2,27
NaN,NaN,NaN,0.15991,31,2,1,0.14644,2,61
NaN,NaN,NaN,0.1599,32,2,1,0.14644,1,12
NaN,NaN,NaN,0.16072,32,2,1,0.14644,1,52
NaN,NaN,NaN,0.15994,33,1,1,0.14644,1,62
NaN,NaN,NaN,0.15993,33,2,1,0.14644,1,53
NaN,NaN,NaN,0.15988,34,1,1,0.14644,2,28
NaN,NaN,NaN,0.15989,34,2,1,0.14644,2,8
NaN,NaN,NaN,0.15993,35,1,1,0.14644,2,32
NaN,NaN,NaN,NaN,35,2,0,0.14644,1,70
NaN,NaN,NaN,0.15989,36,2,1,0.14644,1,23
NaN,NaN,NaN,0.15996,36,1,1,0.14644,2,59
NaN,NaN,NaN,0.15994,37,1,1,0.14644,2,58
NaN,NaN,NaN,0.16016,37,2,1,0.14644,1,57
NaN,NaN,NaN,0.15994,38,2,1,0.14644,2,72
NaN,NaN,NaN,0.15992,38,1,1,0.14644,1,73
NaN,NaN,NaN,0.15984,39,1,1,0.14644,1,35
NaN,NaN,NaN,0.15935,39,2,1,0.14644,2,1
NaN,NaN,NaN,0.1599,40,2,1,0.14644,1,27
NaN,NaN,NaN,0.15985,40,2,1,0.14644,1,75
NaN,NaN,NaN,NaN,41,2,0,0.14644,2,63
NaN,NaN,NaN,0.16011,41,2,1,0.14644,1,73
NaN,NaN,NaN,0.15979,42,2,1,0.14644,2,48
NaN,NaN,NaN,0.15995,42,2,1,0.14644,2,40
NaN,NaN,NaN,0.15994,43,1,1,0.14644,1,8
NaN,NaN,NaN,0.15991,43,1,1,0.14644,2,60
NaN,NaN,NaN,0.16022,44,2,1,0.14644,2,73
NaN,NaN,NaN,0.16004,44,1,1,0.14644,1,54
NaN,NaN,NaN,0.15981,45,1,1,0.14644,1,44
NaN,NaN,NaN,NaN,45,2,0,0.14644,2,54
NaN,NaN,NaN,0.15999,46,2,1,0.14644,1,73
NaN,NaN,NaN,NaN,46,2,0,0.14644,2,41
NaN,NaN,NaN,0.15986,47,1,1,0.14644,1,49
NaN,NaN,NaN,0.15986,47,2,1,0.14644,2,9
NaN,NaN,NaN,NaN,48,2,0,0.14644,1,24
NaN,NaN,NaN,0.15995,48,2,1,0.14644,1,9
NaN,NaN,NaN,0.15996,49,1,1,0.14644,2,28
NaN,NaN,NaN,0.15976,49,1,1,0.14644,1,16
NaN,NaN,NaN,0.15989,50,1,1,0.14644,1,56
NaN,NaN,NaN,0.15924,50,2,1,0.14644,1,25
NaN,NaN,NaN,0.15992,51,2,1,0.14644,2,26
NaN,NaN,NaN,0.15988,51,2,1,0.14644,1,61
NaN,NaN,NaN,NaN,52,1,0,0.14644,2,27
NaN,NaN,NaN,0.15986,52,1,1,0.14644,2,32
NaN,NaN,NaN,0.15977,53,1,1,0.14644,1,12
NaN,NaN,NaN,0.15986,53,2,1,0.14644,2,1
NaN,NaN,NaN,0.15994,54,2,1,0.14644,1,74
NaN,NaN,NaN,0.15993,54,2,1,0.14644,1,13
NaN,NaN,NaN,NaN,55,1,0,0.14644,1,30
NaN,NaN,NaN,0.16003,55,1,1,0.14644,2,9
NaN,NaN,NaN,0.15989,56,2,1,0.14644,2,69
NaN,NaN,NaN,0.15979,56,1,1,0.14644,2,3
NaN,NaN,NaN,NaN,57,1,0,0.14644,2,28
NaN,NaN,NaN,0.15975,57,2,1,0.14644,2,56
NaN,NaN,NaN,0.15983,58,2,1,0.14644,1,53
NaN,NaN,NaN,0.16001,58,2,1,0.14644,1,68
NaN,NaN,NaN,NaN,59,2,0,0.14644,2,2
NaN,NaN,NaN,0.15987,59,2,1,0.14644,1,37
NaN,NaN,NaN,0.15979,60,1,1,0.14644,2,60
NaN,NaN,NaN,0.16005,60,1,1,0.14644,2,47
NaN,NaN,NaN,0.15999,61,1,1,0.14644,1,64
NaN,NaN,NaN,0.16109,61,2,1,0.14644,2,48
