correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,NaN,1,1,0,0.15314,1,11
NaN,NaN,NaN,NaN,1,2,0,0.15314,1,2
NaN,NaN,NaN,0.16995,1,2,1,0.15314,2,55
NaN,NaN,NaN,0.16992,2,2,1,0.15314,2,42
NaN,NaN,NaN,0.16995,2,1,1,0.15314,2,22
NaN,NaN,NaN,NaN,3,2,0,0.15314,2,58
NaN,NaN,NaN,0.16975,3,1,1,0.15314,2,12
NaN,NaN,NaN,0.16983,4,2,1,0.15314,2,46
NaN,NaN,NaN,0.16984,4,1,1,0.15314,2,54
NaN,NaN,NaN,0.16986,5,2,1,0.15314,2,62
NaN,NaN,NaN,0.16997,5,1,1,0.15314,2,11
NaN,NaN,NaN,NaN,6,2,0,0.15314,2,71
NaN,NaN,NaN,0.16995,6,2,1,0.15314,2,19
NaN,NaN,NaN,0.16982,7,2,1,0.15314,1,10
NaN,NaN,NaN,0.16986,7,2,1,0.15314,1,21
NaN,NaN,NaN,0.16988,8,1,1,0.15314,1,24
NaN,NaN,NaN,NaN,8,1,0,0.15314,2,16
NaN,NaN,NaN,0.16981,9,2,1,0.15314,2,28
NaN,NaN,NaN,0.16988,9,1,1,0.15314,1,1
NaN,NaN,NaN,0.16992,10,1,1,0.15314,1,40
NaN,NaN,NaN,0.16988,10,2,1,0.15314,2,64
NaN,NaN,NaN,0.1699,11,2,1,0.15314,2,49
NaN,NaN,NaN,0.16992,11,1,1,0.15314,2,35
NaN,NaN,NaN,NaN,12,2,0,0.15314,2,13
NaN,NaN,NaN,0.16981,12,2,1,0.15314,2,22
NaN,NaN,NaN,0.16983,13,1,1,0.15314,2,36
NaN,NaN,NaN,0.16989,13,1,1,0.15314,1,40
NaN,NaN,NaN,0.16988,14,2,1,0.15314,2,36
NaN,NaN,NaN,0.16987,14,1,1,0.15314,2,65
NaN,NaN,NaN,NaN,15,2,0,0.15314,1,26
NaN,NaN,NaN,0.16989,15,1,1,0.15314,1,46
NaN,NaN,NaN,NaN,16,1,0,0.15314,1,47
NaN,NaN,NaN,0.17007,16,1,1,0.15314,2,65
NaN,NaN,NaN,NaN,17,2,0,0.15314,1,75
NaN,NaN,NaN,0.16993,17,2,1,0.15314,2,58
NaN,NaN,NaN,0.16991,18,2,1,0.15314,1,25
NaN,NaN,NaN,0.16996,18,2,1,0.15314,2,36
NaN,NaN,NaN,NaN,19,2,0,0.15314,2,46
NaN,NaN,NaN,0.17056,19,1,1,0.15314,1,37
NaN,NaN,NaN,0.16988,20,2,1,0.15314,1,30
NaN,NaN,NaN,NaN,20,1,0,0.15314,2,38
NaN,NaN,NaN,0.17001,21,1,1,0.15314,1,57
NaN,NaN,NaN,0.16994,21,1,1,0.15314,1,33
NaN,NaN,NaN,NaN,22,1,0,0.15314,2,37
NaN,NaN,NaN,0.16991,22,1,1,0.15314,1,22
NaN,NaN,NaN,NaN,23,2,0,0.15314,1,51
NaN,NaN,NaN,NaN,23,1,0,0.15314,2,13
NaN,NaN,NaN,0.16988,24,2,1,0.15314,1,39
NaN,NaN,NaN,0.16995,24,2,1,0.15314,1,21
NaN,NaN,NaN,0.17,25,1,1,0.15314,1,36
NaN,NaN,NaN,0.16987,25,2,1,0.15314,1,58
NaN,NaN,NaN,0.16987,26,1,1,0.15314,1,60
NaN,NaN,NaN,0.16997,26,1,1,0.15314,2,72
NaN,NaN,NaN,0.1699,27,2,1,0.15314,2,37
NaN,NaN,NaN,0.16996,27,2,1,0.15314,2,9
NaN,NaN,NaN,NaN,28,1,0,0.15314,2,14
NaN,NaN,NaN,0.16997,28,2,1,0.15314,1,66
NaN,NaN,NaN,0.1698,29,1,1,0.15314,2,2
NaN,NaN,NaN,NaN,29,1,0,0.15314,2,1
NaN,NaN,NaN,0.16982,30,1,1,0.15314,2,53
NaN,NaN,NaN,0.17055,30,1,1,0.15314,2,63
NaN,NaN,NaN,0.16992,31,1,1,0.15314,2,53
NaN,NaN,NaN,0.16987,31,2,1,0.15314,1,37
NaN,NaN,NaN,NaN,32,1,0,0.15314,2,3
