correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.74577,9,0.25993,1,2,1,0.25,1,82
1,0.50666,10,NaN,1,2,0,0.25,2,66
1,0.66145,9,0.2605,1,1,1,0.25,1,77
1,0.65423,8,0.17989,2,2,1,0.16667,2,54
1,0.63504,8,0.17988,2,2,1,0.16667,2,62
1,0.43604,10,NaN,3,2,0,0.16667,1,25
0,0.80681,8,0.099937,3,2,1,0.083333,1,72
1,0.61952,9,0.17979,4,1,1,0.16667,1,9
1,0.60853,9,0.17998,4,2,1,0.16667,1,20
1,0.68915,9,0.17991,5,1,1,0.16667,1,72
1,0.61792,8,0.13981,5,2,1,0.125,2,68
1,0.80904,8,0.14009,6,2,1,0.125,2,75
1,0.58582,10,NaN,6,2,0,0.125,2,53
1,0.77465,8,0.099927,7,2,1,0.083333,2,16
1,0.63738,9,0.099955,7,2,1,0.083333,1,24
0,0.72213,9,0.099801,8,2,1,0.083333,2,71
1,0.69508,10,NaN,8,2,0,0.125,1,74
1,0.45399,10,NaN,9,1,0,0.125,1,73
1,0.57872,9,0.13999,9,2,1,0.125,1,75
0,0.59554,8,0.11986,10,1,1,0.10417,1,5
1,0.71823,8,0.13989,10,2,1,0.125,2,22
1,0.67512,10,NaN,11,1,0,0.125,1,65
0,0.74605,9,0.13997,11,2,1,0.125,2,47
1,0.69083,9,0.16,12,1,1,0.14583,1,15
1,0.52554,10,NaN,12,1,0,0.14583,1,33
0,0.62446,9,0.15988,13,1,1,0.14583,2,35
0,0.58326,9,0.17998,13,1,1,0.16667,2,22
1,0.80422,9,0.1999,14,2,1,0.1875,1,23
1,0.75498,9,0.19989,14,2,1,0.1875,1,63
0,0.75779,9,0.19997,15,1,1,0.1875,2,72
1,0.45269,10,NaN,15,1,0,0.20833,2,49
1,0.67145,10,NaN,16,1,0,0.20833,2,10
1,0.72631,8,0.21978,16,2,1,0.20833,2,77
1,0.65708,8,0.1999,17,2,1,0.1875,2,11
1,0.69992,8,0.19987,17,2,1,0.1875,2,60
1,0.64667,9,0.19982,18,1,1,0.1875,1,80
1,0.64146,9,0.17976,18,2,1,0.16667,1,54
1,0.78639,9,0.17986,19,1,1,0.16667,1,27
1,0.77925,9,0.17978,19,1,1,0.16667,1,84
1,0.72614,8,0.15992,20,2,1,0.14583,2,32
1,0.505,10,NaN,20,2,0,0.14583,2,65
1,0.61967,9,0.15992,21,1,1,0.14583,1,46
1,0.60255,9,0.13987,21,2,1,0.125,1,74
0,0.58148,9,0.13991,22,1,1,0.125,2,73
1,0.67229,8,0.15985,22,2,1,0.14583,2,65
1,0.92517,8,0.16002,23,1,1,0.14583,2,67
1,0.60181,9,0.15992,23,1,1,0.14583,1,48
0,0.79278,8,0.14985,24,2,1,0.13542,1,28
1,0.59751,9,0.1603,24,2,1,0.14583,1,53
0,0.61437,9,0.15981,25,2,1,0.14583,2,43
0,0.55519,9,0.16989,25,1,1,0.15625,2,16
1,0.88402,8,0.1798,26,1,1,0.16667,2,11
0,0.97287,9,0.17988,26,2,1,0.16667,2,30
0,0.67769,8,0.18995,27,2,1,0.17708,1,76
1,0.58634,9,0.19981,27,1,1,0.1875,1,16
1,0.61726,9,0.19985,28,1,1,0.1875,1,5
1,0.66421,9,0.19986,28,2,1,0.1875,1,40
1,0.59506,10,NaN,29,2,0,0.17708,1,30
1,0.66581,9,0.19001,29,2,1,0.17708,1,10
1,0.72067,9,0.18984,30,1,1,0.17708,1,67
1,0.80956,8,0.17998,30,2,1,0.16667,2,39
1,0.73432,9,0.17982,31,1,1,0.16667,1,52
1,0.55703,9,0.17982,31,1,1,0.16667,1,84
1,0.60803,9,0.16993,32,1,1,0.15625,1,64
0,0.49289,9,0.17,32,1,1,0.15625,2,1
1,0.82935,8,0.17963,33,1,1,0.16667,2,15
1,0.65641,8,0.17995,33,2,1,0.16667,2,29
1,0.5912,10,NaN,34,2,0,0.16667,2,70
0,0.67614,9,0.16997,34,2,1,0.15625,2,69
0,0.79087,8,0.17997,35,1,1,0.16667,1,65
1,0.60576,9,0.18995,35,2,1,0.17708,1,52
1,0.70044,9,0.18982,36,1,1,0.17708,1,11
1,0.87138,9,0.1899,36,2,1,0.17708,1,32
1,0.72229,8,0.1802,37,2,1,0.16667,2,43
1,1.121,8,0.17982,37,2,1,0.16667,2,2
1,0.64389,9,0.17995,38,1,1,0.16667,1,59
0,1.0007,10,0.16997,38,1,1,0.15625,2,74
1,0.7435,8,0.17978,39,2,1,0.16667,2,10
0,0.81389,8,0.17973,39,2,1,0.16667,1,53
0,0.80728,8,0.18998,40,2,1,0.17188,1,74
1,0.66819,10,NaN,40,1,0,0.17708,2,53
1,0.63499,10,NaN,41,2,0,0.17708,2,63
1,0.80368,8,0.18978,41,1,1,0.17708,2,74
1,0.68248,9,0.18987,42,1,1,0.17188,1,19
1,0.80331,9,0.18993,42,2,1,0.17188,1,60
1,0.73422,10,NaN,43,2,0,0.17188,1,24
1,0.95098,8,0.17996,43,2,1,0.16667,2,8
1,0.64383,10,NaN,44,2,0,0.16667,2,75
1,0.71853,10,NaN,44,1,0,0.16667,2,17
1,0.75143,8,0.17981,45,1,1,0.16146,2,1
1,0.56437,9,0.17984,45,1,1,0.16146,1,2
1,0.61316,9,0.17989,46,2,1,0.16146,1,85
1,0.73986,8,0.16977,46,2,1,0.15625,2,3
1,0.72073,8,0.16985,47,2,1,0.15625,2,63
0,0.053853,9,0.16986,47,2,1,0.15625,2,13
1,0.53043,9,0.17995,48,1,1,0.16146,1,71
NaN,NaN,NaN,0.17987,48,1,1,0.16146,2,6
1,0.55417,9,0.17995,49,2,1,0.16146,1,31
1,0.61887,9,0.17986,49,1,1,0.16146,1,69
1,0.56168,10,NaN,50,2,0,0.15625,1,62
1,0.49264,9,0.16997,50,2,1,0.15625,1,11
1,0.68143,9,0.16998,51,2,1,0.15625,1,32
1,0.71214,9,0.16973,51,1,1,0.15104,1,70
1,0.52512,9,0.16985,52,1,1,0.15104,1,57
1,0.66398,9,0.17003,52,2,1,0.15104,1,72
1,0.75078,8,0.15999,53,1,1,0.14583,2,29
1,0.47151,10,NaN,53,1,0,0.14583,2,44
1,0.50638,10,NaN,54,2,0,0.14583,2,73
0,0.56318,9,0.15988,54,1,1,0.14062,2,13
1,0.63414,9,0.16008,55,1,1,0.14583,1,86
1,0.60297,10,NaN,55,2,0,0.14583,2,75
1,0.58167,9,0.15998,56,2,1,0.14583,1,32
1,0.71451,8,0.15995,56,2,1,0.14062,2,20
1,0.60338,9,0.15988,57,1,1,0.14062,1,71
1,0.60227,9,0.14999,57,1,1,0.14062,1,14
0,0.76901,9,0.14989,58,1,1,0.13542,2,69
1,0.43586,10,NaN,58,2,0,0.14062,2,61
1,0.77261,8,0.15985,59,1,1,0.14062,2,70
0,0.58743,9,0.15979,59,2,1,0.14062,2,7
