correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.8136,9,0.20997,35,1,1,0.19171,1,3
1,0.59637,9,0.19995,35,1,1,0.18906,1,25
0,0.68124,8,0.19992,36,1,1,0.18906,1,52
1,0.64009,9,0.20987,36,1,1,0.19171,1,3
0,0.80483,9,0.20994,37,2,1,0.19171,2,36
1,0.46572,10,NaN,37,1,0,0.19436,1,35
0,0.71653,8,0.20993,38,1,1,0.19436,1,7
1,0.92328,8,0.2098,38,2,1,0.197,2,11
0,0.75423,9,0.20982,39,2,1,0.197,2,58
1,0.64501,9,0.20994,39,1,1,0.19965,1,8
1,0.7378,8,0.20982,40,1,1,0.19965,2,52
1,0.73864,8,0.20985,40,2,1,0.19965,2,11
0,0.80552,8,0.20991,41,2,1,0.197,1,50
1,0.50034,10,NaN,41,2,0,0.19965,1,3
0,0.69523,9,0.20988,42,1,1,0.19965,2,42
1,0.66599,9,0.2198,42,1,1,0.2023,1,18
1,0.67276,8,0.21982,43,2,1,0.2023,2,67
1,0.66757,9,0.21995,43,1,1,0.2023,1,20
1,0.83249,10,NaN,44,1,0,0.19965,1,71
1,0.67717,8,0.20982,44,1,1,0.19965,2,21
1,0.89211,8,0.20976,45,1,1,0.19965,2,54
1,0.64293,9,0.20987,45,2,1,0.197,1,61
1,0.38775,10,NaN,46,2,0,0.197,2,2
1,0.55668,9,0.20994,46,2,1,0.197,1,15
1,0.70146,8,0.20986,47,2,1,0.19436,2,38
1,0.59637,10,NaN,47,2,0,0.19436,1,24
0,0.67924,9,0.20998,48,1,1,0.19436,2,71
1,0.60997,10,NaN,48,1,0,0.197,1,26
1,0.73279,8,0.21,49,1,1,0.197,2,46
1,0.65154,9,0.20982,49,1,1,0.197,1,44
1,0.66845,8,0.2098,50,2,1,0.19436,2,64
1,0.74682,9,0.21001,50,2,1,0.19436,1,29
1,0.7161,9,0.20982,51,1,1,0.19436,1,39
1,0.66533,9,0.20991,51,1,1,0.19171,1,49
1,0.71566,8,0.20983,52,1,1,0.19171,2,29
1,0.83638,8,0.20983,52,2,1,0.19171,2,12
1,0.5794,10,NaN,53,1,0,0.18906,2,56
1,0.75822,8,0.19988,53,2,1,0.18906,2,25
1,0.79507,8,0.19982,54,2,1,0.18906,2,60
1,0.71989,8,0.19982,54,1,1,0.18641,2,70
0,0.72682,9,0.19995,55,1,1,0.18641,2,22
1,0.6855,8,0.19996,55,1,1,0.18906,2,44
0,0.80642,9,0.19994,56,2,1,0.18906,2,27
1,0.61711,10,NaN,56,2,0,0.19171,2,9
1,0.72599,8,0.20986,57,1,1,0.19171,2,30
1,0.76274,8,0.20979,57,2,1,0.19171,2,69
1,0.79758,9,0.1998,58,1,1,0.18906,1,50
1,0.73447,8,0.20003,58,2,1,0.18906,2,15
1,0.69924,10,NaN,59,1,0,0.18906,1,21
0,1.0601,9,0.19989,59,1,1,0.18641,2,43
1,0.65499,10,NaN,60,2,0,0.18906,1,7
1,0.61579,8,0.19991,60,2,1,0.18906,2,14
1,0.66667,10,NaN,61,2,0,0.18906,1,62
0,0.72348,8,0.19981,61,2,1,0.18641,1,58
1,0.71625,9,0.19987,62,2,1,0.18906,1,51
1,0.66508,9,0.19988,62,1,1,0.18906,1,73
1,0.77594,8,0.19993,63,1,1,0.18906,2,70
1,0.6047,10,NaN,63,2,0,0.18641,2,51
0,0.73156,9,0.19993,64,2,1,0.18641,2,12
1,0.65239,9,0.19974,64,1,1,0.18906,1,68
1,0.78326,8,0.2,65,2,1,0.18906,2,30
1,0.55808,10,NaN,65,2,0,0.18906,2,66
1,0.79091,8,0.19991,66,2,1,0.18641,2,33
1,0.73168,8,0.19981,66,1,1,0.18641,2,52
1,0.71868,8,0.19996,67,2,1,0.18641,2,61
0,0.67936,8,0.19992,67,2,1,0.18376,1,16
0,0.69028,9,0.19998,68,1,1,0.18641,2,40
1,0.62703,10,NaN,68,2,0,0.18906,2,32
1,0.98992,9,0.19985,69,2,1,0.18906,1,47
0,0.77271,9,0.1999,69,1,1,0.18906,2,8
1,0.65751,10,NaN,70,2,0,0.19171,2,67
1,0.78445,8,0.20983,70,1,1,0.19171,2,8
0,0.83509,9,0.20979,71,2,1,0.19171,2,55
1,0.66608,8,0.20995,71,1,1,0.19436,2,42
1,0.84088,8,0.20983,72,2,1,0.19436,2,48
NaN,NaN,NaN,NaN,72,2,0,0.19436,1,10
