correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.25981,NaN,1,1,0.25,2,19
NaN,NaN,NaN,0.25987,NaN,2,1,0.25,1,21
NaN,NaN,NaN,0.25981,NaN,1,1,0.25,2,60
NaN,NaN,NaN,NaN,NaN,2,0,0.25,1,48
NaN,NaN,NaN,0.2598,NaN,2,1,0.25,1,8
NaN,NaN,NaN,NaN,NaN,2,0,0.25,1,6
NaN,NaN,NaN,0.25976,NaN,1,1,0.25,1,8
NaN,NaN,NaN,NaN,NaN,1,0,0.25,2,12
NaN,NaN,NaN,0.2598,NaN,2,1,0.25,1,33
NaN,NaN,NaN,0.25978,NaN,1,1,0.25,1,36
NaN,NaN,NaN,0.25985,NaN,1,1,0.25,1,47
NaN,NaN,NaN,0.26002,NaN,1,1,0.25,2,23
NaN,NaN,NaN,0.25953,NaN,2,1,0.25,2,25
NaN,NaN,NaN,0.25979,NaN,1,1,0.25,1,12
NaN,NaN,NaN,0.25984,NaN,1,1,0.25,1,52
NaN,NaN,NaN,0.2693,NaN,2,1,0.25,2,10
NaN,NaN,NaN,0.25961,NaN,2,1,0.25,1,84
NaN,NaN,NaN,0.25984,NaN,2,1,0.25,1,63
NaN,NaN,NaN,0.25979,NaN,2,1,0.25,2,71
NaN,NaN,NaN,NaN,NaN,1,0,0.25,2,57
NaN,NaN,NaN,0.25981,NaN,1,1,0.25,1,45
NaN,NaN,NaN,0.26024,NaN,2,1,0.25,2,30
NaN,NaN,NaN,NaN,NaN,2,0,0.25,1,36
NaN,NaN,NaN,0.25984,NaN,1,1,0.25,2,16
NaN,NaN,NaN,NaN,NaN,2,0,0.25,1,6
NaN,NaN,NaN,0.25973,NaN,1,1,0.25,1,51
NaN,NaN,NaN,NaN,NaN,2,0,0.25,2,76
NaN,NaN,NaN,NaN,NaN,2,0,0.25,1,78
NaN,NaN,NaN,NaN,NaN,1,0,0.25,1,13
NaN,NaN,NaN,0.25992,NaN,2,1,0.25,2,4
NaN,NaN,NaN,0.26942,NaN,1,1,0.25,1,12
NaN,NaN,NaN,0.25974,NaN,1,1,0.25,1,24
NaN,NaN,NaN,0.25991,NaN,2,1,0.25,1,31
NaN,NaN,NaN,NaN,NaN,1,0,0.25,2,78
NaN,NaN,NaN,0.25982,NaN,2,1,0.25,2,2
NaN,NaN,NaN,0.25976,NaN,2,1,0.25,1,70
NaN,NaN,NaN,0.25977,NaN,2,1,0.25,2,30
NaN,NaN,NaN,0.26,NaN,1,1,0.25,1,5
NaN,NaN,NaN,0.26935,NaN,1,1,0.25,2,63
NaN,NaN,NaN,0.25985,NaN,1,1,0.25,2,23
NaN,NaN,NaN,0.25977,NaN,2,1,0.25,1,67
NaN,NaN,NaN,NaN,NaN,2,0,0.25,2,31
NaN,NaN,NaN,0.26,NaN,2,1,0.25,1,2
NaN,NaN,NaN,0.25976,NaN,1,1,0.25,1,39
NaN,NaN,NaN,0.25984,NaN,1,1,0.25,2,45
NaN,NaN,NaN,0.25977,NaN,2,1,0.25,1,8
NaN,NaN,NaN,0.25999,NaN,2,1,0.25,1,83
NaN,NaN,NaN,0.25991,NaN,2,1,0.25,2,60
NaN,NaN,NaN,0.25978,NaN,2,1,0.25,2,18
NaN,NaN,NaN,0.25979,NaN,1,1,0.25,1,41
NaN,NaN,NaN,0.26002,NaN,1,1,0.25,2,11
NaN,NaN,NaN,NaN,NaN,2,0,0.25,2,51
NaN,NaN,NaN,NaN,NaN,2,0,0.25,1,25
NaN,NaN,NaN,0.25973,NaN,1,1,0.25,2,46
NaN,NaN,NaN,0.25984,NaN,1,1,0.25,1,83
NaN,NaN,NaN,0.25989,NaN,1,1,0.25,1,82
NaN,NaN,NaN,NaN,NaN,1,0,0.25,1,79
NaN,NaN,NaN,0.25981,NaN,1,1,0.25,2,43
NaN,NaN,NaN,0.25981,NaN,2,1,0.25,2,2
NaN,NaN,NaN,0.25993,NaN,2,1,0.25,1,19
NaN,NaN,NaN,0.25966,NaN,1,1,0.25,2,76
NaN,NaN,NaN,0.26054,NaN,2,1,0.25,2,45
NaN,NaN,NaN,0.25982,NaN,2,1,0.25,1,8
NaN,NaN,NaN,0.26947,NaN,2,1,0.25,1,78
NaN,NaN,NaN,NaN,NaN,1,0,0.25,2,40
NaN,NaN,NaN,0.25988,NaN,1,1,0.25,2,66
NaN,NaN,NaN,NaN,NaN,2,0,0.25,2,65
