correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,NaN,32,2,0,0.25,1,59
NaN,NaN,NaN,0.25988,33,1,1,0.25,1,11
NaN,NaN,NaN,0.25987,33,1,1,0.25,1,55
NaN,NaN,NaN,0.25982,34,1,1,0.25,1,25
NaN,NaN,NaN,0.25986,34,1,1,0.25,1,56
NaN,NaN,NaN,0.25976,35,2,1,0.25,1,63
NaN,NaN,NaN,0.25989,35,2,1,0.25,2,43
NaN,NaN,NaN,0.25983,36,1,1,0.25,1,38
NaN,NaN,NaN,0.25998,36,2,1,0.25,2,57
NaN,NaN,NaN,0.25976,37,1,1,0.25,2,70
NaN,NaN,NaN,0.25987,37,1,1,0.25,1,7
NaN,NaN,NaN,NaN,38,2,0,0.25,1,11
NaN,NaN,NaN,0.25992,38,2,1,0.25,2,34
NaN,NaN,NaN,0.25983,39,2,1,0.25,2,61
NaN,NaN,NaN,NaN,39,1,0,0.25,2,6
NaN,NaN,NaN,NaN,40,2,0,0.25,1,72
NaN,NaN,NaN,0.25981,40,1,1,0.25,1,1
NaN,NaN,NaN,0.2598,41,1,1,0.25,1,30
NaN,NaN,NaN,0.25983,41,2,1,0.25,2,3
NaN,NaN,NaN,0.2598,42,2,1,0.25,1,47
NaN,NaN,NaN,NaN,42,2,0,0.25,1,20
NaN,NaN,NaN,0.25984,43,2,1,0.25,2,41
NaN,NaN,NaN,0.25973,43,1,1,0.25,2,24
NaN,NaN,NaN,0.25995,44,1,1,0.25,2,58
NaN,NaN,NaN,0.25982,44,1,1,0.25,2,4
NaN,NaN,NaN,0.25983,45,2,1,0.25,2,58
NaN,NaN,NaN,NaN,45,2,0,0.25,1,24
NaN,NaN,NaN,0.25992,46,1,1,0.25,2,12
NaN,NaN,NaN,0.25985,46,1,1,0.25,2,1
NaN,NaN,NaN,0.25996,47,1,1,0.25,2,57
NaN,NaN,NaN,0.25994,47,1,1,0.25,1,74
NaN,NaN,NaN,0.2598,48,2,1,0.25,1,66
NaN,NaN,NaN,0.25986,48,1,1,0.25,2,41
NaN,NaN,NaN,0.25988,49,1,1,0.25,1,13
NaN,NaN,NaN,0.26056,49,2,1,0.25,2,60
NaN,NaN,NaN,NaN,50,2,0,0.25,1,70
NaN,NaN,NaN,0.25986,50,1,1,0.25,1,10
NaN,NaN,NaN,NaN,51,2,0,0.25,2,56
NaN,NaN,NaN,0.25977,51,1,1,0.25,2,14
NaN,NaN,NaN,0.25984,52,2,1,0.25,1,16
NaN,NaN,NaN,0.2599,52,2,1,0.25,2,32
NaN,NaN,NaN,0.25983,53,1,1,0.25,2,31
NaN,NaN,NaN,NaN,53,2,0,0.25,2,63
NaN,NaN,NaN,0.25982,54,1,1,0.25,2,35
NaN,NaN,NaN,0.25985,54,2,1,0.25,2,75
NaN,NaN,NaN,0.25985,55,1,1,0.25,2,1
NaN,NaN,NaN,0.25992,55,1,1,0.25,1,25
NaN,NaN,NaN,0.25991,56,1,1,0.25,1,18
NaN,NaN,NaN,0.25978,56,2,1,0.25,2,63
NaN,NaN,NaN,NaN,57,2,0,0.25,1,28
NaN,NaN,NaN,0.25996,57,1,1,0.25,1,16
NaN,NaN,NaN,NaN,58,2,0,0.25,2,52
NaN,NaN,NaN,0.25987,58,2,1,0.25,2,71
NaN,NaN,NaN,0.25961,59,2,1,0.25,1,60
NaN,NaN,NaN,NaN,59,1,0,0.25,2,14
NaN,NaN,NaN,0.25991,60,1,1,0.25,2,73
NaN,NaN,NaN,0.25993,60,1,1,0.25,2,58
NaN,NaN,NaN,0.25978,61,1,1,0.25,2,41
NaN,NaN,NaN,0.25981,61,1,1,0.25,2,19
NaN,NaN,NaN,0.25993,62,1,1,0.25,1,53
NaN,NaN,NaN,0.25981,62,1,1,0.25,1,59
NaN,NaN,NaN,NaN,63,2,0,0.25,1,35
NaN,NaN,NaN,NaN,63,1,0,0.25,1,50
NaN,NaN,NaN,0.25985,64,1,1,0.25,2,53
NaN,NaN,NaN,0.25987,64,2,1,0.25,1,77
NaN,NaN,NaN,0.2599,65,1,1,0.25,1,72
NaN,NaN,NaN,0.25983,65,2,1,0.25,2,1
0,1.2362,2,0.25985,66,1,1,0.25,2,67
NaN,NaN,NaN,0.25988,66,1,1,0.25,2,67
NaN,NaN,NaN,NaN,67,2,0,0.25,1,11
NaN,NaN,NaN,NaN,67,1,0,0.25,2,25
NaN,NaN,NaN,0.25978,68,2,1,0.25,2,40
NaN,NaN,NaN,0.25993,68,2,1,0.25,2,62
NaN,NaN,NaN,0.25986,69,2,1,0.25,1,65
NaN,NaN,NaN,NaN,69,1,0,0.25,1,21
NaN,NaN,NaN,0.25985,70,2,1,0.25,2,27
NaN,NaN,NaN,0.2693,70,2,1,0.25,1,31
NaN,NaN,NaN,0.25972,71,2,1,0.25,1,12
NaN,NaN,NaN,0.2694,71,2,1,0.25,2,49
NaN,NaN,NaN,0.25993,72,2,1,0.25,2,22
NaN,NaN,NaN,NaN,72,2,0,0.25,2,5
