correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
0,0.63805,8,0.21983,1,2,1,0.20955,1,53
0,0.63087,10,0.25995,1,1,1,0.25,2,50
1,0.6996,8,0.2598,1,2,1,0.25,2,5
1,0.73055,9,0.25988,2,1,1,0.25,1,15
1,0.6273,10,NaN,2,2,0,0.25,1,7
1,0.81822,8,0.18989,3,1,1,0.18015,2,60
1,0.76096,8,0.18986,3,2,1,0.18015,2,68
1,0.65174,10,NaN,4,1,0,0.18015,2,24
1,0.83064,8,0.15985,4,1,1,0.14522,2,11
1,0.79954,8,0.15995,5,2,1,0.14522,2,44
1,0.86431,8,0.1599,5,2,1,0.14522,2,36
1,0.73316,9,0.11994,6,2,1,0.1103,1,48
1,0.64203,8,0.11997,6,2,1,0.1103,2,18
1,0.6908,10,NaN,7,1,0,0.1103,1,13
0,0.8113,8,0.089761,7,1,1,0.075374,1,6
1,0.82036,8,0.11979,8,1,1,0.1103,2,32
1,0.54329,10,NaN,8,1,0,0.1103,2,36
0,0.7339,9,0.12963,9,1,1,0.1103,2,26
1,0.55695,10,NaN,9,1,0,0.14522,2,41
1,0.63788,9,0.16008,10,1,1,0.14522,1,66
0,0.62245,9,0.15985,10,2,1,0.14522,2,59
1,0.95321,8,0.19963,11,2,1,0.18015,2,39
1,0.63231,9,0.19,11,1,1,0.18015,1,75
0,0.74314,9,0.18994,12,2,1,0.18015,2,24
1,1.0858,9,0.22992,12,1,1,0.21507,1,7
0,0.76279,9,0.22991,13,1,1,0.21507,2,23
0,0.64152,9,0.25994,13,1,1,0.25,2,54
1,0.89642,10,NaN,14,1,0,0.25,1,51
1,0.69729,9,0.25991,14,1,1,0.25,1,44
1,0.66413,10,NaN,15,1,0,0.25,2,51
1,0.55296,10,NaN,15,1,0,0.21507,1,9
1,0.68367,9,0.22969,16,2,1,0.21507,1,72
0,0.74656,9,0.26012,16,1,1,0.21507,2,51
1,0.63936,8,0.24985,17,1,1,0.23254,2,64
1,0.84017,8,0.24978,17,2,1,0.23254,2,32
0,0.84898,8,0.24991,18,1,1,0.23254,1,33
1,0.46988,10,NaN,18,1,0,0.25,1,12
1,0.72446,9,0.25967,19,2,1,0.25,1,71
1,0.56951,10,NaN,19,1,0,0.25,2,10
1,0.69442,9,0.24995,20,1,1,0.23254,1,28
1,0.60116,9,0.24982,20,1,1,0.23254,1,68
1,0.59785,10,NaN,21,1,0,0.23254,2,22
1,0.67086,9,0.22992,21,2,1,0.21507,1,68
1,0.67171,8,0.22992,22,1,1,0.21507,2,15
1,0.73653,9,0.22982,22,1,1,0.21507,1,26
1,0.72132,9,0.20997,23,2,1,0.19761,1,11
1,0.72606,8,0.20981,23,2,1,0.19761,2,1
1,0.78289,8,0.20979,24,1,1,0.19761,2,70
1,0.50371,10,NaN,24,2,0,0.18015,2,17
1,0.79672,8,0.18987,25,1,1,0.18015,2,24
1,0.5873,9,0.18987,25,1,1,0.18015,1,32
1,0.7183,9,0.17978,26,2,1,0.16269,1,4
1,0.64706,10,NaN,26,1,0,0.16269,2,7
1,0.75187,9,0.17984,27,1,1,0.16269,1,64
0,0.63875,9,0.15997,27,2,1,0.14522,2,36
0,0.66758,8,0.17986,28,2,1,0.16269,1,10
1,0.81248,8,0.18981,28,2,1,0.18015,2,15
1,0.53118,10,NaN,29,2,0,0.18015,2,63
1,0.69404,8,0.18988,29,1,1,0.18015,2,23
1,0.82681,8,0.17978,30,1,1,0.16269,2,20
1,0.69769,10,NaN,30,2,0,0.16269,1,30
0,0.86648,8,0.17989,31,1,1,0.16269,1,5
1,0.74525,8,0.18968,31,2,1,0.17142,2,68
1,0.59823,9,0.18983,32,2,1,0.17142,1,59
1,0.589,9,0.1899,32,2,1,0.17142,1,35
1,0.55791,10,NaN,33,1,0,0.16269,1,66
1,0.71678,9,0.18003,33,1,1,0.16269,1,37
1,0.65691,8,0.1792,34,2,1,0.16269,2,15
1,0.59031,8,0.16987,34,2,1,0.15396,2,71
1,0.67317,10,NaN,35,1,0,0.15396,2,5
1,0.59002,9,0.17002,35,2,1,0.15396,1,47
1,0.69688,8,0.15996,36,2,1,0.14522,2,35
1,0.73966,8,0.15998,36,1,1,0.14522,2,67
1,0.66057,9,0.15998,37,2,1,0.14522,1,59
1,0.62942,9,0.14997,37,2,1,0.13649,1,25
1,0.64815,9,0.14984,38,2,1,0.13649,1,4
1,0.53108,10,NaN,38,1,0,0.13649,2,61
1,0.83379,8,0.13986,39,1,1,0.12776,2,67
1,0.65859,10,NaN,39,2,0,0.12776,2,19
1,0.68147,9,0.1399,40,1,1,0.12776,1,1
1,0.56829,9,0.1299,40,1,1,0.11903,1,66
1,0.64714,9,0.1299,41,1,1,0.11903,1,34
1,0.65998,9,0.12996,41,2,1,0.11903,1,45
1,0.67487,8,0.11994,42,2,1,0.1103,2,11
0,0.63551,9,0.11993,42,1,1,0.1103,2,55
1,0.7144,10,NaN,43,1,0,0.11903,2,48
0,0.55328,9,0.12992,43,2,1,0.11903,2,61
1,0.61418,8,0.14001,44,2,1,0.12776,2,63
1,0.62093,9,0.1399,44,2,1,0.12776,1,60
0,0.8018,8,0.13997,45,2,1,0.12776,1,63
0,0.014607,9,0.15008,45,2,1,0.13649,2,69
1,0.65542,8,0.16,46,2,1,0.14522,2,26
0,0.67227,9,0.1604,46,2,1,0.14522,2,8
0,0.71899,9,0.16983,47,1,1,0.15396,2,66
1,0.83986,9,0.17989,47,1,1,0.16269,1,25
1,0.72479,10,NaN,48,2,0,0.16269,1,30
1,0.63946,9,0.17982,48,1,1,0.16269,1,52
1,0.80834,8,0.16989,49,2,1,0.15396,2,61
1,0.7152,8,0.16984,49,1,1,0.15396,2,56
1,0.66195,9,0.16988,50,2,1,0.15396,1,73
1,0.40286,10,NaN,50,2,0,0.14522,1,8
1,0.64773,9,0.15996,51,2,1,0.14522,1,52
1,0.77452,8,0.15994,51,1,1,0.14522,2,38
0,0.84931,8,0.14989,52,1,1,0.13649,1,36
1,0.71824,8,0.15996,52,1,1,0.14522,2,70
1,0.64705,9,0.1599,53,2,1,0.14522,1,47
1,0.59952,9,0.15964,53,2,1,0.14522,1,75
1,0.65672,8,0.14981,54,1,1,0.13649,2,28
1,0.79744,8,0.14994,54,1,1,0.13649,2,41
1,0.86034,10,NaN,55,2,0,0.13649,2,16
1,0.5671,9,0.13986,55,2,1,0.12776,1,63
0,0.69401,8,0.13987,56,2,1,0.12776,1,39
1,0.70273,8,0.14985,56,1,1,0.13649,2,25
0,0.58761,9,0.14988,57,1,1,0.13649,2,25
1,0.52244,10,NaN,57,1,0,0.14522,1,8
1,0.51146,10,NaN,58,1,0,0.14522,2,49
0,0.7701,9,0.15991,58,2,1,0.14522,2,71
1,0.66076,10,NaN,59,1,0,0.15396,2,11
1,0.62969,9,0.16986,59,1,1,0.15396,1,24
1,0.5986,8,0.16993,60,2,1,0.15396,2,6
1,0.75938,8,0.15991,60,2,1,0.14522,2,60
1,0.75619,10,NaN,61,2,0,0.14522,1,32
0,0.59492,9,0.1598,61,1,1,0.14522,2,3
1,0.72999,8,0.15997,62,1,1,0.14959,2,33
0,0.6569,9,0.16014,62,2,1,0.14959,2,69
1,0.47956,10,NaN,63,2,0,0.15396,2,9
1,0.63237,9,0.16987,63,1,1,0.15396,1,72
1,0.72724,9,0.16989,64,1,1,0.15396,1,32
1,0.646,9,0.1599,64,2,1,0.14959,1,8
1,0.83446,9,0.15937,65,1,1,0.14959,1,56
1,0.71568,9,0.15999,65,2,1,0.14959,1,71
1,0.80647,9,0.15986,66,1,1,0.14522,1,61
0,0.81106,9,0.15968,66,1,1,0.14522,2,24
1,0.78018,8,0.15994,67,1,1,0.14959,2,57
1,0.63102,8,0.15983,67,2,1,0.14959,2,23
0,0.71393,9,0.16,68,1,1,0.14959,2,71
1,0.59262,8,0.16986,68,2,1,0.15396,2,70
0,0.80548,8,0.16982,69,2,1,0.15396,1,75
0,0.82425,8,0.17009,69,1,1,0.15832,1,75
1,0.7113,8,0.1799,70,1,1,0.16269,2,25
1,1.0519,9,0.1799,70,2,1,0.16269,1,25
1,0.48682,10,NaN,71,2,0,0.16269,2,67
1,0.70565,8,0.16991,71,1,1,0.15832,2,15
0,0.67459,9,0.17001,72,2,1,0.15832,2,6
NaN,NaN,NaN,NaN,72,2,0,0.16269,1,30
