correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.26003,1,2,1,0.25,2,51
0,0.16492,2,0.25991,1,1,1,0.25,1,22
NaN,NaN,NaN,0.25966,1,2,1,0.25,2,37
NaN,NaN,NaN,0.25969,2,1,1,0.25,1,51
NaN,NaN,NaN,0.26282,2,2,1,0.25,1,36
NaN,NaN,NaN,0.25996,3,2,1,0.25,2,40
NaN,NaN,NaN,0.27994,3,1,1,0.25,1,26
NaN,NaN,NaN,0.2598,4,1,1,0.25,2,38
NaN,NaN,NaN,0.25985,4,1,1,0.25,2,35
NaN,NaN,NaN,0.25904,5,2,1,0.25,2,12
NaN,NaN,NaN,NaN,5,2,0,0.25,1,48
NaN,NaN,NaN,0.25985,6,2,1,0.25,1,14
NaN,NaN,NaN,0.27254,6,1,1,0.25,1,27
NaN,NaN,NaN,NaN,7,2,0,0.25,1,24
NaN,NaN,NaN,0.25989,7,2,1,0.25,2,39
NaN,NaN,NaN,0.26916,8,1,1,0.25,1,37
NaN,NaN,NaN,0.25985,8,2,1,0.25,1,48
NaN,NaN,NaN,0.25976,9,1,1,0.25,2,62
NaN,NaN,NaN,0.26915,9,2,1,0.25,2,21
NaN,NaN,NaN,NaN,10,2,0,0.25,1,14
NaN,NaN,NaN,NaN,10,1,0,0.25,2,55
NaN,NaN,NaN,0.26003,11,2,1,0.25,1,55
NaN,NaN,NaN,0.25969,11,1,1,0.25,1,74
NaN,NaN,NaN,0.25981,12,2,1,0.25,2,51
NaN,NaN,NaN,0.25993,12,2,1,0.25,1,5
NaN,NaN,NaN,0.25989,13,2,1,0.25,1,63
NaN,NaN,NaN,NaN,13,2,0,0.25,1,65
NaN,NaN,NaN,NaN,14,2,0,0.25,2,6
NaN,NaN,NaN,0.25997,14,2,1,0.25,1,79
NaN,NaN,NaN,0.25972,15,2,1,0.25,1,52
NaN,NaN,NaN,0.25985,15,1,1,0.25,1,36
NaN,NaN,NaN,0.25981,16,2,1,0.25,2,69
NaN,NaN,NaN,0.25981,16,2,1,0.25,2,5
NaN,NaN,NaN,0.25989,17,2,1,0.25,1,16
NaN,NaN,NaN,0.25987,17,1,1,0.25,2,35
NaN,NaN,NaN,0.25992,18,1,1,0.25,2,24
NaN,NaN,NaN,0.25988,18,2,1,0.25,2,69
0,0.64282,1,0.25988,19,1,1,0.25,1,33
NaN,NaN,NaN,NaN,19,2,0,0.25,2,25
NaN,NaN,NaN,0.26,20,1,1,0.25,2,62
NaN,NaN,NaN,NaN,20,1,0,0.25,2,42
NaN,NaN,NaN,NaN,21,1,0,0.25,1,18
NaN,NaN,NaN,0.25979,21,2,1,0.25,2,25
NaN,NaN,NaN,0.25984,22,1,1,0.25,2,1
NaN,NaN,NaN,NaN,22,2,0,0.25,1,16
NaN,NaN,NaN,NaN,23,2,0,0.25,1,62
NaN,NaN,NaN,NaN,23,1,0,0.25,1,73
NaN,NaN,NaN,0.25997,24,2,1,0.25,1,63
NaN,NaN,NaN,0.25956,24,1,1,0.25,1,36
NaN,NaN,NaN,0.2598,25,1,1,0.25,1,20
NaN,NaN,NaN,0.25987,25,1,1,0.25,2,41
NaN,NaN,NaN,NaN,26,2,0,0.25,1,41
NaN,NaN,NaN,0.25961,26,2,1,0.25,2,8
NaN,NaN,NaN,0.25986,27,1,1,0.25,1,49
NaN,NaN,NaN,0.2598,27,2,1,0.25,2,7
NaN,NaN,NaN,0.25984,28,2,1,0.25,2,61
NaN,NaN,NaN,0.25976,28,1,1,0.25,1,60
NaN,NaN,NaN,0.2599,29,1,1,0.25,1,75
NaN,NaN,NaN,0.25978,29,1,1,0.25,1,16
NaN,NaN,NaN,0.25991,30,1,1,0.25,2,17
NaN,NaN,NaN,NaN,30,2,0,0.25,2,47
NaN,NaN,NaN,0.2599,31,2,1,0.25,1,79
NaN,NaN,NaN,0.25986,31,1,1,0.25,1,40
NaN,NaN,NaN,0.25983,32,1,1,0.25,2,76
NaN,NaN,NaN,NaN,32,2,0,0.25,1,12
