correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.7262,9,0.1899,26,1,1,0.17837,1,5
1,0.81096,8,0.18971,26,1,1,0.17837,2,25
1,0.75788,10,NaN,27,2,0,0.17093,2,37
1,0.84656,9,0.18983,27,1,1,0.17093,1,38
0,0.74562,9,0.1899,28,1,1,0.17093,2,36
1,0.64635,9,0.18996,28,1,1,0.17837,1,18
1,0.65318,9,0.18992,29,1,1,0.17837,1,48
1,0.69215,9,0.19,29,2,1,0.17837,1,38
1,0.72889,9,0.18981,30,1,1,0.17093,1,15
1,0.58163,10,NaN,30,1,0,0.17093,2,26
1,0.7385,10,NaN,31,1,0,0.17093,1,28
1,0.65736,9,0.17994,31,2,1,0.1635,1,75
0,0.81022,8,0.17991,32,1,1,0.1635,1,59
0,0.6689,8,0.18983,32,2,1,0.17093,1,61
1,0.65982,8,0.18993,33,2,1,0.17837,2,58
1,0.83663,8,0.18969,33,2,1,0.17837,2,73
1,0.74549,8,0.18977,34,1,1,0.17837,2,43
1,0.72415,9,0.18962,34,1,1,0.17093,1,1
1,0.70317,10,NaN,35,2,0,0.17093,1,38
1,0.70793,9,0.18989,35,2,1,0.17093,1,13
1,0.6047,8,0.17972,36,1,1,0.1635,2,35
1,0.67956,8,0.1803,36,2,1,0.1635,2,60
1,0.77835,8,0.17982,37,2,1,0.1635,2,6
1,0.8032,8,0.16986,37,1,1,0.15607,2,66
1,0.74024,8,0.16998,38,2,1,0.15607,2,62
1,0.91082,9,0.16999,38,1,1,0.15607,1,44
1,0.88766,9,0.1598,39,2,1,0.14864,1,59
1,0.7006,10,NaN,39,2,0,0.14864,1,65
1,1.0373,9,0.15985,40,1,1,0.14864,1,39
1,0.83811,9,0.15986,40,1,1,0.14121,1,72
1,0.84705,10,NaN,41,2,0,0.14121,1,20
1,0.77374,8,0.15972,41,1,1,0.14121,2,28
0,1.0246,9,0.14986,42,1,1,0.13378,2,32
1,0.73564,9,0.16069,42,2,1,0.14121,1,19
1,0.91831,9,0.15987,43,2,1,0.14121,1,66
1,0.69311,8,0.15986,43,1,1,0.14121,2,36
1,0.76197,10,NaN,44,2,0,0.13378,2,71
1,0.77279,8,0.14978,44,1,1,0.13378,2,30
0,1.0576,8,0.14987,45,2,1,0.13378,1,37
1,0.58649,10,NaN,45,2,0,0.14121,1,70
1,0.88924,10,NaN,46,1,0,0.14121,2,11
1,0.74022,9,0.15991,46,2,1,0.14121,1,30
1,0.62711,10,NaN,47,2,0,0.13749,2,55
1,0.71389,9,0.15007,47,2,1,0.13749,1,1
1,0.76641,8,0.14965,48,1,1,0.13749,2,27
1,0.61932,10,NaN,48,2,0,0.13378,1,74
1,0.78034,8,0.14988,49,1,1,0.13378,2,59
1,0.66115,9,0.14997,49,1,1,0.13378,1,44
1,0.65993,8,0.13987,50,1,1,0.13006,2,43
0,0.9107,8,0.13989,50,1,1,0.13006,1,31
1,0.72557,9,0.14987,51,2,1,0.13378,1,61
1,0.6704,8,0.14983,51,1,1,0.13378,2,10
1,0.76727,9,0.14998,52,2,1,0.13378,1,75
1,0.56184,10,NaN,52,1,0,0.13006,2,5
1,0.69094,8,0.13988,53,1,1,0.13006,2,19
1,0.65179,9,0.14003,53,2,1,0.13006,1,23
0,0.67855,9,0.13983,54,2,1,0.12634,2,1
1,0.62943,9,0.13988,54,2,1,0.13006,1,62
0,0.70227,9,0.13989,55,2,1,0.13006,2,7
1,0.6291,8,0.14995,55,1,1,0.13378,2,40
1,0.58596,10,NaN,56,1,0,0.13378,2,70
1,0.61474,9,0.14992,56,2,1,0.13378,1,59
1,0.7636,9,0.13994,57,2,1,0.13006,1,11
1,0.61031,10,NaN,57,2,0,0.13006,2,56
1,0.65523,9,0.13989,58,2,1,0.13006,1,58
1,0.74403,8,0.14003,58,2,1,0.12634,2,72
1,0.73058,9,0.13966,59,1,1,0.12634,1,19
1,0.82157,8,0.13971,59,1,1,0.12634,2,1
1,0.62263,9,0.13993,60,2,1,0.12263,1,18
1,0.65727,10,NaN,60,2,0,0.12263,2,75
1,0.58621,10,NaN,61,1,0,0.12263,2,56
1,0.75088,8,0.12977,61,1,1,0.11891,2,47
0,0.73396,9,0.13001,62,1,1,0.11891,2,23
1,0.59065,9,0.13986,62,1,1,0.12263,1,51
0,0.83338,9,0.13982,63,1,1,0.12263,2,16
1,0.68424,9,0.13994,63,1,1,0.12634,1,50
1,0.64878,9,0.1395,64,1,1,0.12634,1,15
1,0.43602,10,NaN,64,1,0,0.12634,1,48
1,0.77082,8,0.13991,65,2,1,0.12263,2,2
1,0.56364,9,0.14005,65,2,1,0.12263,1,58
0,0.73247,9,0.13995,66,1,1,0.12263,2,46
1,0.61321,9,0.13978,66,1,1,0.12634,1,77
1,0.74007,9,0.13997,67,1,1,0.12634,1,15
1,0.57702,9,0.13986,67,2,1,0.12634,1,30
1,0.67968,10,NaN,68,1,0,0.12263,2,56
1,0.6886,9,0.13986,68,1,1,0.12263,1,14
1,0.70549,8,0.13994,69,2,1,0.12263,2,17
1,0.70823,10,NaN,69,2,0,0.11891,2,54
1,0.75122,9,0.12996,70,2,1,0.11891,1,69
NaN,NaN,NaN,0.12998,70,2,1,0.11891,2,63
0,0.91214,8,0.12939,71,2,1,0.11891,1,60
1,0.72752,9,0.13992,71,2,1,0.12263,1,48
1,0.72046,9,0.14009,72,1,1,0.12263,1,48
NaN,NaN,NaN,NaN,72,2,0,0.12263,2,52
