correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,NaN,1,2,0,0.17104,1,22
NaN,NaN,NaN,0.18996,1,2,1,0.17104,1,11
NaN,NaN,NaN,0.18997,1,1,1,0.17104,2,22
NaN,NaN,NaN,NaN,2,2,0,0.17104,1,70
NaN,NaN,NaN,0.18989,2,1,1,0.17104,1,2
NaN,NaN,NaN,NaN,3,2,0,0.17104,2,42
NaN,NaN,NaN,NaN,3,2,0,0.17104,2,71
NaN,NaN,NaN,NaN,4,1,0,0.17104,1,20
NaN,NaN,NaN,0.18999,4,1,1,0.17104,1,22
NaN,NaN,NaN,NaN,5,2,0,0.17104,2,7
NaN,NaN,NaN,0.18995,5,1,1,0.17104,2,70
NaN,NaN,NaN,0.18981,6,2,1,0.17104,1,1
NaN,NaN,NaN,0.18983,6,1,1,0.17104,2,16
NaN,NaN,NaN,0.18991,7,2,1,0.17104,1,71
NaN,NaN,NaN,0.18991,7,1,1,0.17104,2,70
NaN,NaN,NaN,0.18988,8,2,1,0.17104,2,68
NaN,NaN,NaN,NaN,8,2,0,0.17104,1,24
NaN,NaN,NaN,0.18993,9,2,1,0.17104,2,58
NaN,NaN,NaN,0.18957,9,2,1,0.17104,2,53
NaN,NaN,NaN,0.18996,10,1,1,0.17104,2,19
NaN,NaN,NaN,0.18998,10,2,1,0.17104,2,28
NaN,NaN,NaN,NaN,11,1,0,0.17104,1,59
NaN,NaN,NaN,0.18997,11,1,1,0.17104,1,31
NaN,NaN,NaN,0.18985,12,2,1,0.17104,1,5
NaN,NaN,NaN,0.18992,12,2,1,0.17104,2,57
NaN,NaN,NaN,NaN,13,1,0,0.17104,1,25
NaN,NaN,NaN,NaN,13,1,0,0.17104,1,58
NaN,NaN,NaN,NaN,14,1,0,0.17104,2,53
NaN,NaN,NaN,NaN,14,2,0,0.17104,2,70
NaN,NaN,NaN,0.1899,15,1,1,0.17104,1,9
NaN,NaN,NaN,0.18993,15,1,1,0.17104,1,6
NaN,NaN,NaN,0.19,16,2,1,0.17104,1,66
NaN,NaN,NaN,0.18986,16,1,1,0.17104,2,40
NaN,NaN,NaN,0.18979,17,2,1,0.17104,2,8
NaN,NaN,NaN,0.1895,17,1,1,0.17104,1,38
NaN,NaN,NaN,0.18994,18,1,1,0.17104,1,66
NaN,NaN,NaN,0.18988,18,2,1,0.17104,2,7
NaN,NaN,NaN,0.1898,19,2,1,0.17104,2,28
NaN,NaN,NaN,0.18993,19,2,1,0.17104,2,4
NaN,NaN,NaN,0.18974,20,1,1,0.17104,1,37
NaN,NaN,NaN,0.18981,20,2,1,0.17104,2,19
NaN,NaN,NaN,0.18986,21,1,1,0.17104,2,8
NaN,NaN,NaN,0.18999,21,1,1,0.17104,2,59
NaN,NaN,NaN,0.1897,22,2,1,0.17104,1,62
NaN,NaN,NaN,0.19003,22,1,1,0.17104,2,9
NaN,NaN,NaN,0.1899,23,2,1,0.17104,2,4
NaN,NaN,NaN,0.18987,23,1,1,0.17104,2,47
NaN,NaN,NaN,0.18976,24,2,1,0.17104,1,72
NaN,NaN,NaN,NaN,24,1,0,0.17104,1,62
NaN,NaN,NaN,0.18987,25,2,1,0.17104,1,75
NaN,NaN,NaN,0.18991,25,1,1,0.17104,2,44
NaN,NaN,NaN,0.18981,26,1,1,0.17104,2,43
NaN,NaN,NaN,NaN,26,1,0,0.17104,2,59
NaN,NaN,NaN,0.1899,27,2,1,0.17104,2,14
NaN,NaN,NaN,0.18995,27,2,1,0.17104,1,58
NaN,NaN,NaN,0.18994,28,1,1,0.17104,2,33
NaN,NaN,NaN,NaN,28,2,0,0.17104,1,11
NaN,NaN,NaN,NaN,29,1,0,0.17104,2,10
NaN,NaN,NaN,0.1898,29,1,1,0.17104,2,58
NaN,NaN,NaN,NaN,30,1,0,0.17104,2,51
NaN,NaN,NaN,NaN,30,1,0,0.17104,1,51
NaN,NaN,NaN,0.18981,31,2,1,0.17104,1,15
NaN,NaN,NaN,0.18989,31,2,1,0.17104,1,75
NaN,NaN,NaN,0.18988,32,1,1,0.17104,1,9
NaN,NaN,NaN,0.18994,32,2,1,0.17104,1,59
NaN,NaN,NaN,0.18992,33,1,1,0.17104,2,9
NaN,NaN,NaN,0.18994,33,1,1,0.17104,2,1
NaN,NaN,NaN,0.18983,34,1,1,0.17104,2,11
NaN,NaN,NaN,0.18993,34,2,1,0.17104,1,4
NaN,NaN,NaN,NaN,35,1,0,0.17104,1,55
NaN,NaN,NaN,0.18984,35,2,1,0.17104,1,11
NaN,NaN,NaN,0.18979,36,2,1,0.17104,2,46
NaN,NaN,NaN,NaN,36,2,0,0.17104,2,51
NaN,NaN,NaN,0.18995,37,2,1,0.17104,2,39
NaN,NaN,NaN,NaN,37,1,0,0.17104,1,33
NaN,NaN,NaN,0.18991,38,1,1,0.17104,2,67
NaN,NaN,NaN,0.18986,38,1,1,0.17104,2,29
NaN,NaN,NaN,0.18992,39,1,1,0.17104,2,38
NaN,NaN,NaN,0.18988,39,2,1,0.17104,2,40
NaN,NaN,NaN,0.18986,40,2,1,0.17104,1,65
NaN,NaN,NaN,0.18993,40,1,1,0.17104,2,71
NaN,NaN,NaN,0.18991,41,2,1,0.17104,1,24
NaN,NaN,NaN,0.18965,41,2,1,0.17104,2,14
NaN,NaN,NaN,0.18981,42,1,1,0.17104,2,2
NaN,NaN,NaN,0.18991,42,2,1,0.17104,1,70
NaN,NaN,NaN,NaN,43,2,0,0.17104,2,40
NaN,NaN,NaN,0.18988,43,2,1,0.17104,2,22
NaN,NaN,NaN,NaN,44,2,0,0.17104,2,53
NaN,NaN,NaN,NaN,44,2,0,0.17104,2,22
NaN,NaN,NaN,0.18994,45,1,1,0.17104,2,43
NaN,NaN,NaN,0.18975,45,1,1,0.17104,2,35
NaN,NaN,NaN,0.18997,46,1,1,0.17104,2,26
NaN,NaN,NaN,NaN,46,2,0,0.17104,1,46
NaN,NaN,NaN,0.19,47,1,1,0.17104,2,32
NaN,NaN,NaN,NaN,47,1,0,0.17104,2,49
NaN,NaN,NaN,0.18984,48,2,1,0.17104,2,32
NaN,NaN,NaN,NaN,48,1,0,0.17104,2,38
NaN,NaN,NaN,0.18975,49,1,1,0.17104,2,19
NaN,NaN,NaN,0.18983,49,1,1,0.17104,2,41
NaN,NaN,NaN,0.18993,50,2,1,0.17104,1,71
NaN,NaN,NaN,0.18957,50,2,1,0.17104,1,50
NaN,NaN,NaN,0.18979,51,1,1,0.17104,1,41
NaN,NaN,NaN,0.18988,51,2,1,0.17104,2,53
NaN,NaN,NaN,0.18993,52,2,1,0.17104,1,19
NaN,NaN,NaN,0.18996,52,1,1,0.17104,1,17
NaN,NaN,NaN,0.18987,53,2,1,0.17104,2,47
NaN,NaN,NaN,0.18992,53,1,1,0.17104,2,42
NaN,NaN,NaN,0.18979,54,1,1,0.17104,2,34
NaN,NaN,NaN,0.18017,54,1,1,0.17104,2,41
NaN,NaN,NaN,NaN,55,2,0,0.17104,1,68
NaN,NaN,NaN,0.18984,55,2,1,0.17104,2,25
NaN,NaN,NaN,0.18998,56,2,1,0.17104,1,27
NaN,NaN,NaN,0.18979,56,1,1,0.17104,1,56
NaN,NaN,NaN,0.18987,57,1,1,0.17104,2,47
NaN,NaN,NaN,0.18996,57,2,1,0.17104,1,68
NaN,NaN,NaN,0.19004,58,1,1,0.17104,1,17
NaN,NaN,NaN,NaN,58,1,0,0.17104,2,49
NaN,NaN,NaN,0.19007,59,2,1,0.17104,2,37
NaN,NaN,NaN,NaN,59,2,0,0.17104,2,72
NaN,NaN,NaN,0.19022,60,1,1,0.17104,2,7
NaN,NaN,NaN,0.19005,60,2,1,0.17104,2,43
NaN,NaN,NaN,0.18983,61,1,1,0.17104,2,2
NaN,NaN,NaN,0.18984,61,1,1,0.17104,1,10
NaN,NaN,NaN,0.18994,62,1,1,0.17104,1,31
NaN,NaN,NaN,0.19006,62,2,1,0.17104,1,53
NaN,NaN,NaN,0.18996,63,2,1,0.17104,1,61
NaN,NaN,NaN,0.18432,63,1,1,0.17104,2,35
NaN,NaN,NaN,0.18978,64,2,1,0.17104,1,56
NaN,NaN,NaN,0.18998,64,2,1,0.17104,1,33
