correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.16995,1,2,1,0.15314,1,72
NaN,NaN,NaN,0.17,1,1,1,0.15314,2,40
NaN,NaN,NaN,0.16991,1,1,1,0.15314,2,59
NaN,NaN,NaN,0.16988,2,1,1,0.15314,2,44
NaN,NaN,NaN,0.17029,2,2,1,0.15314,2,20
NaN,NaN,NaN,NaN,3,2,0,0.15314,1,50
NaN,NaN,NaN,0.17006,3,2,1,0.15314,1,24
NaN,NaN,NaN,0.17012,4,2,1,0.15314,1,39
NaN,NaN,NaN,NaN,4,1,0,0.15314,2,29
NaN,NaN,NaN,0.1698,5,1,1,0.15314,2,46
NaN,NaN,NaN,0.1698,5,2,1,0.15314,1,24
NaN,NaN,NaN,0.1699,6,2,1,0.15314,1,71
NaN,NaN,NaN,0.16983,6,2,1,0.15314,1,6
NaN,NaN,NaN,NaN,7,1,0,0.15314,1,47
NaN,NaN,NaN,0.16995,7,2,1,0.15314,1,40
NaN,NaN,NaN,0.16995,8,2,1,0.15314,2,1
NaN,NaN,NaN,0.16988,8,1,1,0.15314,1,2
NaN,NaN,NaN,NaN,9,1,0,0.15314,1,59
NaN,NaN,NaN,0.16996,9,1,1,0.15314,2,36
NaN,NaN,NaN,0.16989,10,1,1,0.15314,2,13
NaN,NaN,NaN,0.16976,10,1,1,0.15314,1,23
NaN,NaN,NaN,0.16986,11,2,1,0.15314,2,68
NaN,NaN,NaN,0.16943,11,1,1,0.15314,1,20
NaN,NaN,NaN,NaN,12,2,0,0.15314,2,54
NaN,NaN,NaN,0.16992,12,1,1,0.15314,2,65
NaN,NaN,NaN,0.16977,13,2,1,0.15314,1,9
NaN,NaN,NaN,NaN,13,2,0,0.15314,2,59
NaN,NaN,NaN,NaN,14,1,0,0.15314,1,62
NaN,NaN,NaN,NaN,14,1,0,0.15314,2,27
NaN,NaN,NaN,NaN,15,2,0,0.15314,1,53
NaN,NaN,NaN,0.16982,15,1,1,0.15314,1,52
NaN,NaN,NaN,NaN,16,1,0,0.15314,1,68
NaN,NaN,NaN,NaN,16,2,0,0.15314,2,33
NaN,NaN,NaN,0.16988,17,2,1,0.15314,2,37
NaN,NaN,NaN,0.1699,17,1,1,0.15314,2,17
NaN,NaN,NaN,0.16989,18,1,1,0.15314,1,13
NaN,NaN,NaN,0.16983,18,1,1,0.15314,1,8
NaN,NaN,NaN,0.16997,19,2,1,0.15314,1,21
NaN,NaN,NaN,0.16991,19,2,1,0.15314,2,10
NaN,NaN,NaN,0.16998,20,1,1,0.15314,2,27
NaN,NaN,NaN,0.16992,20,2,1,0.15314,2,30
NaN,NaN,NaN,0.16989,21,2,1,0.15314,1,72
NaN,NaN,NaN,NaN,21,2,0,0.15314,1,7
NaN,NaN,NaN,0.16988,22,1,1,0.15314,2,10
NaN,NaN,NaN,0.16988,22,1,1,0.15314,1,7
NaN,NaN,NaN,0.16995,23,1,1,0.15314,1,22
