correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.63587,8,0.14987,1,2,1,0.1342,2,30
1,0.42484,10,NaN,1,2,0,0.1342,2,34
1,0.47758,10,NaN,1,2,0,0.1342,1,74
1,0.57446,10,NaN,2,2,0,0.089469,1,39
0,0.92715,10,0.099873,2,2,1,0.089469,2,47
1,0.7259,8,0.14982,3,1,1,0.1342,2,58
0,0.71496,9,0.14993,3,1,1,0.1342,2,7
1,0.48577,10,NaN,4,1,0,0.15657,2,71
1,0.6066,8,0.16985,4,2,1,0.15657,2,16
1,0.59161,9,0.16997,5,2,1,0.15657,1,57
1,0.63033,9,0.15003,5,2,1,0.1342,1,52
1,0.58102,8,0.14982,6,2,1,0.1342,2,35
0,0.78388,8,0.15007,6,2,1,0.1342,1,24
1,0.56267,10,NaN,7,2,0,0.15657,2,70
1,0.71746,8,0.16977,7,1,1,0.15657,2,12
1,0.86631,8,0.16987,8,1,1,0.15657,2,9
1,0.65723,8,0.15992,8,1,1,0.14539,2,52
1,0.79809,8,0.1599,9,1,1,0.14539,2,64
1,0.61084,9,0.15995,9,2,1,0.14539,1,32
1,0.42979,10,NaN,10,1,0,0.1342,1,71
1,0.65244,9,0.14986,10,2,1,0.1342,1,69
1,0.62135,9,0.15009,11,2,1,0.1342,1,35
1,0.53812,10,NaN,11,2,0,0.12302,1,26
1,0.62495,8,0.1398,12,1,1,0.12302,2,73
1,0.63387,9,0.13985,12,2,1,0.12302,1,19
1,0.54679,8,0.13011,13,2,1,0.11184,2,11
1,0.62347,9,0.12982,13,2,1,0.11184,1,48
1,0.64814,8,0.12984,14,1,1,0.11184,2,13
1,0.63912,9,0.11988,14,1,1,0.10065,1,29
1,0.67396,9,0.11983,15,1,1,0.10065,1,58
1,0.56684,9,0.11987,15,2,1,0.10065,1,41
1,0.79372,8,0.099978,16,2,1,0.089469,2,19
0,0.90435,9,0.099868,16,2,1,0.089469,2,64
1,0.7213,9,0.11983,17,1,1,0.10065,1,12
1,0.56206,9,0.12006,17,2,1,0.10065,1,27
1,0.57293,9,0.11992,18,2,1,0.10065,1,51
0,0.53768,8,0.099924,18,2,1,0.089469,1,37
1,0.63446,9,0.10997,19,2,1,0.10065,1,56
1,0.78342,9,0.11004,19,1,1,0.10065,1,10
1,0.73622,8,0.11995,20,1,1,0.10065,2,51
1,0.573,9,0.10987,20,1,1,0.095061,1,72
0,0.61378,9,0.1099,21,1,1,0.095061,2,10
0,0.64867,9,0.11987,21,2,1,0.10065,2,33
1,0.64565,9,0.12,22,2,1,0.10624,1,73
0,0.61033,10,0.11983,22,2,1,0.10624,1,51
1,0.60121,9,0.12988,23,1,1,0.11184,1,4
1,0.53212,10,NaN,23,2,0,0.11184,1,22
1,0.65293,8,0.12998,24,1,1,0.11184,2,40
1,0.52574,9,0.11983,24,2,1,0.10624,1,54
0,0.66651,9,0.11985,25,1,1,0.10624,2,71
1,0.54723,10,NaN,25,1,0,0.11184,2,16
1,0.69824,8,0.12992,26,1,1,0.11184,2,47
1,0.53698,10,NaN,26,2,0,0.11184,1,62
1,0.40983,10,NaN,27,2,0,0.10624,2,65
1,0.6246,8,0.11992,27,2,1,0.10624,2,20
1,0.80356,9,0.11985,28,2,1,0.10624,1,52
1,0.81236,9,0.12009,28,2,1,0.10065,1,34
1,0.48113,10,NaN,29,1,0,0.10065,1,67
1,0.6158,10,NaN,29,1,0,0.10065,1,41
1,0.54477,9,0.10974,30,1,1,0.095061,1,61
1,0.85168,8,0.10995,30,1,1,0.095061,2,39
1,0.68049,10,NaN,31,1,0,0.095061,2,26
0,0.61132,9,0.099979,31,2,1,0.089469,2,11
1,0.70811,8,0.10998,32,1,1,0.095061,2,6
1,0.69869,9,0.10981,32,1,1,0.095061,1,45
1,0.42182,10,NaN,33,1,0,0.095061,1,27
1,0.69665,9,0.099952,33,2,1,0.089469,1,49
1,0.71539,9,0.099834,34,1,1,0.089469,1,42
1,0.8023,8,0.099996,34,2,1,0.089469,2,13
1,0.6072,9,0.1001,35,1,1,0.083877,1,29
1,0.64787,9,0.099855,35,1,1,0.083877,1,3
1,0.4348,10,NaN,36,2,0,0.083877,1,44
1,0.56561,10,NaN,36,1,0,0.078286,2,61
1,0.62847,9,0.089909,37,2,1,0.078286,1,9
1,0.77712,10,NaN,37,1,0,0.078286,2,22
1,0.67002,9,0.089988,38,2,1,0.072694,1,16
0,0.65685,8,0.089958,38,2,1,0.072694,1,53
0,0.72769,9,0.089965,39,1,1,0.078286,2,5
1,0.68853,9,0.099906,39,2,1,0.081082,1,51
0,0.7534,9,0.099891,40,1,1,0.081082,2,45
0,0.68431,9,0.10003,40,2,1,0.083877,2,41
1,0.64512,9,0.10002,41,1,1,0.086673,1,60
1,0.71899,9,0.09913,41,1,1,0.086673,1,14
0,0.7307,8,0.099919,42,2,1,0.086673,1,37
1,0.84333,8,0.099817,42,2,1,0.089469,2,24
0,0.55798,9,0.099518,43,2,1,0.089469,2,9
1,0.72907,9,0.10988,43,1,1,0.092265,1,64
0,0.70389,8,0.10971,44,2,1,0.092265,1,22
1,0.37463,10,NaN,44,1,0,0.095061,1,43
1,0.69554,8,0.10989,45,1,1,0.095061,2,71
1,0.63057,8,0.11005,45,1,1,0.095061,2,8
1,0.77927,9,0.10996,46,2,1,0.092265,1,7
1,0.62619,9,0.10999,46,2,1,0.092265,1,44
1,0.67648,9,0.10947,47,1,1,0.092265,1,4
1,0.64783,8,0.099864,47,1,1,0.089469,2,3
1,0.62611,9,0.099566,48,2,1,0.089469,1,47
0,0.73726,8,0.09985,48,2,1,0.089469,1,43
1,0.69427,9,0.10994,49,1,1,0.092265,1,67
0,0.61311,9,0.10987,49,2,1,0.092265,2,67
0,0.72183,8,0.10985,50,2,1,0.095061,1,41
1,0.55666,9,0.10992,50,2,1,0.097857,1,70
1,0.64558,8,0.10991,51,1,1,0.097857,2,9
1,0.65439,8,0.11052,51,1,1,0.097857,2,64
NaN,NaN,NaN,NaN,52,1,0,0.095061,1,25
1,0.63602,9,0.10991,52,2,1,0.095061,1,59
1,0.65682,8,0.10982,53,2,1,0.095061,2,27
1,0.59175,9,0.10991,53,2,1,0.095061,1,5
0,0.7199,8,0.10938,54,2,1,0.092265,1,22
1,0.62326,9,0.1098,54,1,1,0.095061,1,20
0,0.88428,8,0.10997,55,2,1,0.095061,1,30
1,0.47298,10,NaN,55,2,0,0.097857,2,2
