correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.63315,10,NaN,1,2,0,0.25,1,55
1,0.6858,9,0.25966,1,2,1,0.25,1,33
1,0.71478,10,NaN,1,2,0,0.25,1,49
1,0.75564,10,NaN,2,2,0,0.16667,2,25
1,0.71648,8,0.17983,2,1,1,0.16667,2,58
1,0.89727,8,0.17983,3,1,1,0.16667,2,28
1,0.69203,8,0.099899,3,2,1,0.083333,2,7
1,0.80497,8,0.099907,4,2,1,0.083333,2,61
1,0.70176,8,0.10003,4,2,1,0.083333,2,35
0,0.61857,10,0.019964,5,2,1,0.01,2,41
1,0.71947,10,NaN,5,2,0,0.093333,1,73
1,0.8002,8,0.10991,6,1,1,0.093333,2,14
1,0.68308,8,0.10988,6,2,1,0.093333,2,14
0,0.83998,10,0.069966,7,2,1,0.051667,2,43
0,0.7067,8,0.10998,7,2,1,0.093333,1,8
1,0.7676,8,0.12982,8,2,1,0.11417,2,23
1,0.54435,10,NaN,8,1,0,0.11417,2,24
1,0.85319,8,0.12993,9,2,1,0.11417,2,68
1,0.75611,9,0.10992,9,1,1,0.093333,1,11
1,0.62499,8,0.11001,10,1,1,0.093333,2,52
1,0.6017,10,NaN,10,2,0,0.093333,2,66
0,0.66663,8,0.089951,11,2,1,0.0725,1,30
1,0.67335,9,0.10999,11,1,1,0.093333,1,35
1,0.52822,10,NaN,12,1,0,0.093333,1,11
0,0.76711,9,0.10999,12,1,1,0.093333,2,43
1,0.72385,8,0.12994,13,2,1,0.11417,2,64
0,0.95393,8,0.12914,13,2,1,0.11417,1,27
1,0.59566,9,0.15007,14,1,1,0.135,1,14
1,0.59618,9,0.14992,14,2,1,0.135,1,70
1,0.64725,9,0.14999,15,1,1,0.135,1,38
1,0.62597,10,NaN,15,2,0,0.11417,1,20
0,0.7529,9,0.13004,16,1,1,0.11417,2,58
0,0.56164,9,0.14998,16,1,1,0.135,2,19
1,0.55665,10,NaN,17,2,0,0.14542,1,39
1,0.61328,8,0.15989,17,1,1,0.14542,2,24
1,0.49219,10,NaN,18,2,0,0.14542,2,22
1,0.47705,10,NaN,18,2,0,0.135,1,20
1,0.71187,10,NaN,19,2,0,0.135,2,21
1,0.52058,10,NaN,19,2,0,0.135,2,51
1,0.74744,8,0.13993,20,1,1,0.12458,2,25
1,0.73228,8,0.14001,20,2,1,0.12458,2,34
1,0.5009,10,NaN,21,2,0,0.12458,2,68
1,0.6799,8,0.12985,21,1,1,0.11417,2,55
1,0.72871,8,0.12987,22,1,1,0.11417,2,22
1,0.69563,9,0.12988,22,1,1,0.11417,1,54
