correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,NaN,51,1,0,0.25,1,10
NaN,NaN,NaN,0.25991,52,1,1,0.25,1,15
NaN,NaN,NaN,0.25983,52,2,1,0.25,2,27
NaN,NaN,NaN,0.25984,53,1,1,0.25,1,16
NaN,NaN,NaN,0.25981,53,1,1,0.25,2,30
NaN,NaN,NaN,0.25982,54,1,1,0.25,1,59
NaN,NaN,NaN,0.25983,54,2,1,0.25,1,72
NaN,NaN,NaN,NaN,55,2,0,0.25,1,10
NaN,NaN,NaN,0.2598,55,2,1,0.25,2,23
NaN,NaN,NaN,NaN,56,2,0,0.25,1,69
NaN,NaN,NaN,0.25985,56,2,1,0.25,2,73
NaN,NaN,NaN,0.25989,57,2,1,0.25,1,61
NaN,NaN,NaN,0.25987,57,2,1,0.25,1,64
NaN,NaN,NaN,0.25977,58,2,1,0.25,1,51
NaN,NaN,NaN,0.25976,58,2,1,0.25,2,60
NaN,NaN,NaN,0.25982,59,2,1,0.25,1,70
NaN,NaN,NaN,NaN,59,1,0,0.25,2,42
NaN,NaN,NaN,0.25987,60,1,1,0.25,1,7
NaN,NaN,NaN,0.25997,60,1,1,0.25,2,8
NaN,NaN,NaN,0.25979,61,2,1,0.25,2,67
NaN,NaN,NaN,NaN,61,1,0,0.25,1,7
NaN,NaN,NaN,0.25995,62,2,1,0.25,2,20
NaN,NaN,NaN,NaN,62,2,0,0.25,1,29
NaN,NaN,NaN,NaN,63,1,0,0.25,2,60
NaN,NaN,NaN,0.2599,63,2,1,0.25,1,33
NaN,NaN,NaN,0.25992,64,2,1,0.25,2,6
NaN,NaN,NaN,0.26003,64,1,1,0.25,1,5
NaN,NaN,NaN,0.25976,65,1,1,0.25,1,45
NaN,NaN,NaN,NaN,65,2,0,0.25,1,9
NaN,NaN,NaN,0.25983,66,2,1,0.25,2,26
NaN,NaN,NaN,0.2598,66,1,1,0.25,1,4
0,1.5462,2,4.6374,67,2,1,0.25,1,67
NaN,NaN,NaN,0.25986,68,1,1,0.25,1,63
NaN,NaN,NaN,0.25974,68,1,1,0.25,2,15
NaN,NaN,NaN,0.25985,69,1,1,0.25,2,6
NaN,NaN,NaN,0.25983,69,2,1,0.25,2,35
NaN,NaN,NaN,0.25977,70,2,1,0.25,2,64
NaN,NaN,NaN,0.25976,70,1,1,0.25,1,49
NaN,NaN,NaN,0.25972,71,1,1,0.25,2,72
NaN,NaN,NaN,0.25986,71,2,1,0.25,2,41
NaN,NaN,NaN,0.2599,72,1,1,0.25,1,54
NaN,NaN,NaN,NaN,72,2,0,0.25,2,32
