correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.25992,1,1,1,0.25,1,85
NaN,NaN,NaN,0.26007,1,1,1,0.25,1,21
NaN,NaN,NaN,0.25995,1,1,1,0.25,2,54
NaN,NaN,NaN,0.25984,2,1,1,0.25,1,35
NaN,NaN,NaN,0.25978,2,2,1,0.25,1,17
NaN,NaN,NaN,0.25979,3,1,1,0.25,1,23
NaN,NaN,NaN,0.25986,3,2,1,0.25,1,64
NaN,NaN,NaN,0.25978,4,2,1,0.25,1,3
NaN,NaN,NaN,0.25973,4,2,1,0.25,2,43
NaN,NaN,NaN,0.25984,5,1,1,0.25,2,73
NaN,NaN,NaN,0.25972,5,1,1,0.25,1,59
NaN,NaN,NaN,0.25983,6,2,1,0.25,2,11
NaN,NaN,NaN,0.25982,6,2,1,0.25,2,48
NaN,NaN,NaN,0.25987,7,2,1,0.25,2,68
NaN,NaN,NaN,NaN,7,1,0,0.25,2,32
NaN,NaN,NaN,0.25981,8,1,1,0.25,1,15
NaN,NaN,NaN,0.25982,8,2,1,0.25,2,48
NaN,NaN,NaN,0.25986,9,1,1,0.25,1,17
NaN,NaN,NaN,NaN,9,1,0,0.25,1,55
NaN,NaN,NaN,0.25998,10,2,1,0.25,1,27
NaN,NaN,NaN,NaN,10,1,0,0.25,1,26
NaN,NaN,NaN,NaN,11,2,0,0.25,2,73
NaN,NaN,NaN,0.25981,11,1,1,0.25,1,59
NaN,NaN,NaN,0.25978,12,1,1,0.25,1,41
NaN,NaN,NaN,0.25989,12,1,1,0.25,2,78
NaN,NaN,NaN,NaN,13,1,0,0.25,1,39
NaN,NaN,NaN,0.25983,13,1,1,0.25,2,26
NaN,NaN,NaN,NaN,14,1,0,0.25,1,85
NaN,NaN,NaN,0.25973,14,2,1,0.25,2,15
NaN,NaN,NaN,0.25993,15,2,1,0.25,2,3
NaN,NaN,NaN,0.25995,15,2,1,0.25,1,35
NaN,NaN,NaN,NaN,16,2,0,0.25,1,50
NaN,NaN,NaN,0.25995,16,2,1,0.25,2,3
NaN,NaN,NaN,0.25996,17,1,1,0.25,1,50
NaN,NaN,NaN,0.25975,17,2,1,0.25,2,34
NaN,NaN,NaN,0.25985,18,2,1,0.25,1,11
NaN,NaN,NaN,0.25991,18,2,1,0.25,2,33
NaN,NaN,NaN,0.25989,19,2,1,0.25,1,78
NaN,NaN,NaN,0.25978,19,1,1,0.25,1,85
NaN,NaN,NaN,NaN,20,2,0,0.25,1,77
NaN,NaN,NaN,0.25993,20,1,1,0.25,1,53
NaN,NaN,NaN,0.25982,21,1,1,0.25,2,78
NaN,NaN,NaN,0.25988,21,1,1,0.25,1,39
NaN,NaN,NaN,0.2598,22,2,1,0.25,2,21
NaN,NaN,NaN,0.25992,22,1,1,0.25,2,76
NaN,NaN,NaN,0.25975,23,1,1,0.25,1,75
NaN,NaN,NaN,0.25996,23,1,1,0.25,1,86
NaN,NaN,NaN,NaN,24,2,0,0.25,2,67
NaN,NaN,NaN,0.25978,24,1,1,0.25,2,65
NaN,NaN,NaN,NaN,25,1,0,0.25,1,46
NaN,NaN,NaN,0.25988,25,1,1,0.25,2,30
NaN,NaN,NaN,0.25981,26,1,1,0.25,1,20
NaN,NaN,NaN,0.25976,26,1,1,0.25,2,35
NaN,NaN,NaN,0.25993,27,2,1,0.25,2,75
NaN,NaN,NaN,0.25969,27,2,1,0.25,1,23
NaN,NaN,NaN,NaN,28,2,0,0.25,2,6
NaN,NaN,NaN,0.2599,28,2,1,0.25,1,84
NaN,NaN,NaN,0.25992,29,1,1,0.25,2,79
NaN,NaN,NaN,0.25975,29,1,1,0.25,1,68
NaN,NaN,NaN,0.25983,30,1,1,0.25,2,1
NaN,NaN,NaN,0.2599,30,2,1,0.25,2,57
NaN,NaN,NaN,0.25988,31,2,1,0.25,2,23
NaN,NaN,NaN,0.26003,31,1,1,0.25,1,26
NaN,NaN,NaN,0.25993,32,1,1,0.25,2,79
NaN,NaN,NaN,0.25986,32,1,1,0.25,1,26
NaN,NaN,NaN,0.25992,33,2,1,0.25,2,60
NaN,NaN,NaN,0.2598,33,1,1,0.25,1,7
NaN,NaN,NaN,0.25982,34,2,1,0.25,1,84
NaN,NaN,NaN,NaN,34,2,0,0.25,1,58
NaN,NaN,NaN,0.26954,35,2,1,0.25,1,19
NaN,NaN,NaN,0.25989,35,2,1,0.25,2,75
NaN,NaN,NaN,0.25989,36,2,1,0.25,2,37
NaN,NaN,NaN,0.25982,36,2,1,0.25,2,4
NaN,NaN,NaN,0.25978,37,1,1,0.25,2,34
NaN,NaN,NaN,0.25987,37,2,1,0.25,2,57
NaN,NaN,NaN,0.25981,38,1,1,0.25,2,67
NaN,NaN,NaN,0.25993,38,2,1,0.25,2,39
NaN,NaN,NaN,0.25984,39,2,1,0.25,1,26
NaN,NaN,NaN,0.25979,39,2,1,0.25,2,40
NaN,NaN,NaN,0.25992,40,1,1,0.25,1,1
NaN,NaN,NaN,0.25977,40,2,1,0.25,2,28
NaN,NaN,NaN,0.25985,41,2,1,0.25,1,51
NaN,NaN,NaN,0.25986,41,2,1,0.25,2,69
NaN,NaN,NaN,NaN,42,1,0,0.25,2,36
NaN,NaN,NaN,NaN,42,1,0,0.25,1,48
NaN,NaN,NaN,0.25978,43,2,1,0.25,2,26
NaN,NaN,NaN,0.25988,43,2,1,0.25,2,27
NaN,NaN,NaN,NaN,44,1,0,0.25,1,19
NaN,NaN,NaN,0.25982,44,2,1,0.25,1,34
NaN,NaN,NaN,0.25988,45,2,1,0.25,2,45
NaN,NaN,NaN,0.25982,45,2,1,0.25,1,76
NaN,NaN,NaN,0.25981,46,2,1,0.25,2,43
NaN,NaN,NaN,0.25981,46,1,1,0.25,1,36
NaN,NaN,NaN,0.2598,47,2,1,0.25,1,78
NaN,NaN,NaN,0.25981,47,2,1,0.25,1,15
NaN,NaN,NaN,0.25986,48,1,1,0.25,2,35
NaN,NaN,NaN,NaN,48,2,0,0.25,1,75
NaN,NaN,NaN,NaN,49,2,0,0.25,1,37
NaN,NaN,NaN,NaN,49,2,0,0.25,1,68
NaN,NaN,NaN,NaN,50,1,0,0.25,2,35
NaN,NaN,NaN,NaN,50,2,0,0.25,1,52
NaN,NaN,NaN,NaN,51,2,0,0.25,1,20
NaN,NaN,NaN,0.25987,51,1,1,0.25,1,83
NaN,NaN,NaN,NaN,52,2,0,0.25,1,72
NaN,NaN,NaN,0.2599,52,2,1,0.25,1,40
NaN,NaN,NaN,0.25991,53,1,1,0.25,1,43
NaN,NaN,NaN,0.25982,53,1,1,0.25,2,38
NaN,NaN,NaN,0.25987,54,1,1,0.25,1,58
NaN,NaN,NaN,0.25989,54,1,1,0.25,2,26
NaN,NaN,NaN,0.25979,55,1,1,0.25,2,20
NaN,NaN,NaN,0.25994,55,2,1,0.25,2,64
NaN,NaN,NaN,0.25985,56,1,1,0.25,1,14
NaN,NaN,NaN,0.25991,56,1,1,0.25,2,3
NaN,NaN,NaN,NaN,57,2,0,0.25,1,7
0,0.26638,1,0.25989,57,2,1,0.25,1,58
NaN,NaN,NaN,0.25993,58,2,1,0.25,2,66
NaN,NaN,NaN,0.25992,58,2,1,0.25,1,37
NaN,NaN,NaN,NaN,59,1,0,0.25,2,40
NaN,NaN,NaN,0.25974,59,1,1,0.25,1,66
NaN,NaN,NaN,0.25975,60,1,1,0.25,1,81
NaN,NaN,NaN,0.25973,60,1,1,0.25,2,67
NaN,NaN,NaN,0.25975,61,1,1,0.25,1,73
NaN,NaN,NaN,0.25998,61,2,1,0.25,2,57
NaN,NaN,NaN,NaN,62,2,0,0.25,1,53
NaN,NaN,NaN,0.25974,62,1,1,0.25,1,56
NaN,NaN,NaN,0.25988,63,2,1,0.25,2,34
NaN,NaN,NaN,0.2597,63,2,1,0.25,2,7
NaN,NaN,NaN,0.25984,64,2,1,0.25,2,76
NaN,NaN,NaN,0.2597,64,2,1,0.25,2,74
NaN,NaN,NaN,0.26022,65,2,1,0.25,2,40
NaN,NaN,NaN,NaN,65,2,0,0.25,1,8
NaN,NaN,NaN,0.25985,66,1,1,0.25,2,63
NaN,NaN,NaN,0.25982,66,2,1,0.25,1,64
NaN,NaN,NaN,0.25994,67,1,1,0.25,2,69
NaN,NaN,NaN,0.25979,67,1,1,0.25,2,3
NaN,NaN,NaN,NaN,68,2,0,0.25,1,56
NaN,NaN,NaN,0.25988,68,1,1,0.25,1,10
0,0.19345,1,0.26008,69,1,1,0.25,1,85
NaN,NaN,NaN,0.25995,69,2,1,0.25,1,23
NaN,NaN,NaN,0.25987,70,2,1,0.25,2,73
NaN,NaN,NaN,0.2599,70,1,1,0.25,1,2
NaN,NaN,NaN,0.25986,71,1,1,0.25,1,76
NaN,NaN,NaN,NaN,71,1,0,0.25,2,67
NaN,NaN,NaN,0.25983,72,2,1,0.25,1,5
NaN,NaN,NaN,NaN,72,1,0,0.25,2,5
