correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,NaN,1,1,0,0.16128,2,33
NaN,NaN,NaN,0.18001,1,2,1,0.16128,1,43
NaN,NaN,NaN,NaN,1,1,0,0.16128,1,52
NaN,NaN,NaN,0.17985,2,2,1,0.16128,2,69
NaN,NaN,NaN,0.18007,2,1,1,0.16128,1,9
NaN,NaN,NaN,NaN,3,2,0,0.16128,2,68
NaN,NaN,NaN,NaN,3,1,0,0.16128,2,67
NaN,NaN,NaN,0.18009,4,1,1,0.16128,2,6
NaN,NaN,NaN,0.17985,4,2,1,0.16128,2,62
NaN,NaN,NaN,0.17988,5,2,1,0.16128,2,58
NaN,NaN,NaN,0.17989,5,1,1,0.16128,1,28
NaN,NaN,NaN,NaN,6,1,0,0.16128,2,29
NaN,NaN,NaN,0.17985,6,1,1,0.16128,2,11
NaN,NaN,NaN,NaN,7,1,0,0.16128,2,11
NaN,NaN,NaN,0.18018,7,1,1,0.16128,1,11
NaN,NaN,NaN,NaN,8,2,0,0.16128,2,47
NaN,NaN,NaN,0.17994,8,2,1,0.16128,1,35
NaN,NaN,NaN,0.17977,9,2,1,0.16128,1,48
NaN,NaN,NaN,0.17988,9,2,1,0.16128,1,22
NaN,NaN,NaN,0.17991,10,2,1,0.16128,1,55
NaN,NaN,NaN,0.17981,10,2,1,0.16128,2,73
NaN,NaN,NaN,0.17993,11,2,1,0.16128,2,5
NaN,NaN,NaN,0.17985,11,2,1,0.16128,2,43
NaN,NaN,NaN,0.17983,12,1,1,0.16128,1,66
NaN,NaN,NaN,NaN,12,2,0,0.16128,2,39
NaN,NaN,NaN,0.1798,13,2,1,0.16128,2,4
NaN,NaN,NaN,0.17985,13,1,1,0.16128,2,45
NaN,NaN,NaN,0.17985,14,1,1,0.16128,2,20
NaN,NaN,NaN,0.17972,14,2,1,0.16128,2,35
NaN,NaN,NaN,0.17995,15,1,1,0.16128,2,7
NaN,NaN,NaN,NaN,15,2,0,0.16128,2,31
NaN,NaN,NaN,0.18011,16,2,1,0.16128,2,5
NaN,NaN,NaN,0.18,16,1,1,0.16128,2,26
NaN,NaN,NaN,0.18001,17,2,1,0.16128,1,38
NaN,NaN,NaN,NaN,17,1,0,0.16128,1,51
NaN,NaN,NaN,0.1798,18,1,1,0.16128,2,39
NaN,NaN,NaN,NaN,18,1,0,0.16128,2,46
NaN,NaN,NaN,0.18001,19,1,1,0.16128,2,58
NaN,NaN,NaN,0.17987,19,2,1,0.16128,2,47
NaN,NaN,NaN,NaN,20,2,0,0.16128,2,22
NaN,NaN,NaN,0.1799,20,2,1,0.16128,1,12
NaN,NaN,NaN,0.17978,21,2,1,0.16128,1,68
NaN,NaN,NaN,0.17989,21,2,1,0.16128,1,40
NaN,NaN,NaN,0.17996,22,1,1,0.16128,1,10
NaN,NaN,NaN,0.17995,22,1,1,0.16128,1,54
NaN,NaN,NaN,0.18,23,2,1,0.16128,2,55
NaN,NaN,NaN,0.17984,23,2,1,0.16128,2,37
NaN,NaN,NaN,0.17963,24,1,1,0.16128,2,20
NaN,NaN,NaN,0.17977,24,1,1,0.16128,1,35
NaN,NaN,NaN,0.18001,25,1,1,0.16128,2,13
NaN,NaN,NaN,0.17982,25,1,1,0.16128,2,67
NaN,NaN,NaN,0.17954,26,1,1,0.16128,1,45
NaN,NaN,NaN,0.17993,26,1,1,0.16128,1,12
NaN,NaN,NaN,0.17987,27,1,1,0.16128,1,41
NaN,NaN,NaN,0.18005,27,2,1,0.16128,2,67
NaN,NaN,NaN,0.18,28,1,1,0.16128,1,4
NaN,NaN,NaN,0.17985,28,1,1,0.16128,1,53
NaN,NaN,NaN,0.18004,29,1,1,0.16128,1,65
NaN,NaN,NaN,0.17997,29,1,1,0.16128,2,35
NaN,NaN,NaN,0.17986,30,2,1,0.16128,2,52
NaN,NaN,NaN,0.17998,30,1,1,0.16128,1,19
NaN,NaN,NaN,0.17991,31,1,1,0.16128,2,24
NaN,NaN,NaN,0.17973,31,1,1,0.16128,1,24
NaN,NaN,NaN,NaN,32,1,0,0.16128,1,43
NaN,NaN,NaN,0.17991,32,1,1,0.16128,1,19
NaN,NaN,NaN,NaN,33,2,0,0.16128,2,25
NaN,NaN,NaN,0.17991,33,2,1,0.16128,1,34
NaN,NaN,NaN,0.17981,34,2,1,0.16128,1,6
NaN,NaN,NaN,0.17983,34,1,1,0.16128,1,36
NaN,NaN,NaN,0.17993,35,2,1,0.16128,2,29
NaN,NaN,NaN,0.17985,35,2,1,0.16128,1,40
NaN,NaN,NaN,0.17988,36,2,1,0.16128,1,15
NaN,NaN,NaN,0.1798,36,2,1,0.16128,2,9
NaN,NaN,NaN,0.17959,37,1,1,0.16128,1,71
NaN,NaN,NaN,0.17983,37,2,1,0.16128,1,36
NaN,NaN,NaN,NaN,38,2,0,0.16128,1,5
NaN,NaN,NaN,NaN,38,2,0,0.16128,2,32
NaN,NaN,NaN,NaN,39,1,0,0.16128,2,9
NaN,NaN,NaN,0.1798,39,2,1,0.16128,1,35
NaN,NaN,NaN,0.17921,40,2,1,0.16128,2,33
NaN,NaN,NaN,NaN,40,2,0,0.16128,1,26
NaN,NaN,NaN,NaN,41,1,0,0.16128,2,24
NaN,NaN,NaN,0.17985,41,2,1,0.16128,1,55
NaN,NaN,NaN,NaN,42,1,0,0.16128,1,21
NaN,NaN,NaN,0.17981,42,1,1,0.16128,1,8
NaN,NaN,NaN,0.18009,43,1,1,0.16128,1,11
NaN,NaN,NaN,0.17985,43,1,1,0.16128,2,4
NaN,NaN,NaN,0.18001,44,1,1,0.16128,1,71
NaN,NaN,NaN,0.18014,44,1,1,0.16128,2,2
NaN,NaN,NaN,0.17992,45,1,1,0.16128,2,22
NaN,NaN,NaN,0.18073,45,2,1,0.16128,2,13
NaN,NaN,NaN,0.18021,46,1,1,0.16128,2,16
NaN,NaN,NaN,0.18038,46,2,1,0.16128,1,19
NaN,NaN,NaN,0.1798,47,1,1,0.16128,1,48
