correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.75096,9,0.16007,1,1,1,0.14779,1,45
1,0.71394,8,0.15989,1,2,1,0.14779,2,2
1,0.73672,8,0.16018,1,2,1,0.14779,2,21
0,0.7835,10,0.10988,2,1,1,0.098528,1,57
0,1.0382,8,0.15981,2,1,1,0.14779,1,22
1,0.72918,9,0.18975,3,2,1,0.17242,1,12
1,0.83196,9,0.19008,3,2,1,0.17242,1,10
1,0.6929,8,0.19002,4,2,1,0.17242,2,64
1,0.77569,8,0.15992,4,1,1,0.14779,2,42
1,0.87447,10,NaN,5,2,0,0.14779,1,38
1,0.72929,8,0.15998,5,2,1,0.14779,2,60
1,0.79011,9,0.13978,6,2,1,0.12316,1,10
1,0.43703,10,NaN,6,2,0,0.12316,1,17
0,0.80184,9,0.13979,7,2,1,0.12316,2,10
1,0.58651,10,NaN,7,1,0,0.14779,2,49
0,0.89549,9,0.15987,8,1,1,0.14779,2,67
1,0.71428,9,0.16993,8,2,1,0.16011,1,40
1,0.88113,9,0.16999,9,2,1,0.16011,1,26
1,0.67591,10,NaN,9,2,0,0.16011,2,42
1,0.80675,8,0.15999,10,2,1,0.14779,2,66
1,0.56964,10,NaN,10,2,0,0.14779,1,42
1,0.78851,8,0.16068,11,1,1,0.14779,2,13
1,0.97318,8,0.14982,11,1,1,0.13548,2,58
0,1.088,9,0.14983,12,2,1,0.13548,2,73
1,0.84291,10,NaN,12,2,0,0.14779,1,8
1,0.74376,9,0.15982,13,1,1,0.14779,1,31
1,0.45844,10,NaN,13,2,0,0.14779,2,34
0,0.77729,9,0.1498,14,2,1,0.13548,2,49
1,0.59615,8,0.15984,14,2,1,0.14779,2,41
1,0.73115,8,0.1599,15,1,1,0.14779,2,14
1,0.61181,10,NaN,15,1,0,0.14779,1,11
1,0.7807,8,0.16009,16,2,1,0.14163,2,63
1,0.65148,9,0.15994,16,1,1,0.14163,1,45
1,0.86833,9,0.15992,17,2,1,0.14163,1,45
1,0.92714,8,0.14976,17,1,1,0.13548,2,47
0,0.73606,9,0.14989,18,1,1,0.13548,2,69
1,0.75294,9,0.15995,18,2,1,0.14163,1,14
1,0.86765,9,0.15985,19,2,1,0.14163,1,18
1,0.59041,10,NaN,19,1,0,0.14163,2,33
1,0.64136,9,0.15003,20,1,1,0.13548,1,29
1,0.6082,9,0.15002,20,1,1,0.13548,1,47
0,0.7749,9,0.15011,21,2,1,0.13548,2,63
1,0.73578,8,0.15987,21,2,1,0.14163,2,27
1,0.60679,9,0.16015,22,1,1,0.14163,1,57
1,0.57145,9,0.1599,22,1,1,0.14163,1,52
1,0.67833,8,0.14995,23,2,1,0.13548,2,48
1,0.61498,9,0.14977,23,2,1,0.13548,1,14
1,0.7979,8,0.14984,24,2,1,0.13548,2,37
1,0.72275,9,0.13997,24,1,1,0.12932,1,14
1,0.75959,9,0.13998,25,1,1,0.12932,1,3
1,0.65034,9,0.14006,25,2,1,0.12932,1,75
1,0.7193,8,0.13999,26,1,1,0.12316,2,56
1,0.56417,10,NaN,26,1,0,0.12316,2,30
1,0.66303,8,0.13989,27,2,1,0.12316,2,61
1,0.5958,10,NaN,27,2,0,0.117,1,47
1,0.66055,10,NaN,28,1,0,0.117,2,7
1,0.60342,9,0.12993,28,2,1,0.117,1,4
0,0.82033,8,0.13028,29,2,1,0.11084,1,7
1,0.66106,8,0.12989,29,2,1,0.117,2,22
1,0.89393,8,0.12987,30,2,1,0.117,2,14
0,0.7327,8,0.12994,30,2,1,0.117,1,59
1,0.65336,9,0.13975,31,1,1,0.12316,1,10
1,0.55041,9,0.13994,31,2,1,0.12316,1,22
0,0.81922,9,0.13987,32,1,1,0.12316,2,23
0,0.72995,8,0.13982,32,1,1,0.12932,1,42
1,0.85091,8,0.15002,33,2,1,0.13548,2,15
1,1.0517,8,0.14999,33,2,1,0.13548,2,68
1,0.96854,8,0.14993,34,2,1,0.13548,2,9
1,0.70735,9,0.1399,34,1,1,0.12932,1,16
1,0.87808,9,0.1397,35,1,1,0.12932,1,53
1,0.593,10,NaN,35,1,0,0.12932,2,26
1,0.63991,9,0.13996,36,1,1,0.12316,1,17
1,0.72063,9,0.13993,36,2,1,0.12316,1,62
1,0.76951,8,0.13995,37,2,1,0.12316,2,49
1,0.65842,9,0.13004,37,2,1,0.117,1,6
1,0.70906,9,0.12986,38,1,1,0.117,1,49
1,0.75382,8,0.12977,38,1,1,0.117,2,29
1,0.70679,10,NaN,39,2,0,0.11084,1,32
1,0.50167,10,NaN,39,2,0,0.11084,2,6
1,0.73046,8,0.12991,40,1,1,0.11084,2,59
1,0.61922,9,0.11993,40,2,1,0.10469,1,69
1,0.74017,10,NaN,41,2,0,0.10469,2,59
1,0.75694,9,0.11991,41,1,1,0.10469,1,5
1,0.50982,10,NaN,42,1,0,0.098528,1,16
1,0.63447,9,0.10992,42,2,1,0.098528,1,35
1,0.71732,9,0.10989,43,1,1,0.098528,1,27
1,0.83623,10,NaN,43,1,0,0.09237,1,28
1,0.66112,8,0.10999,44,2,1,0.09237,2,20
1,0.77372,8,0.10981,44,1,1,0.09237,2,32
1,0.60274,10,NaN,45,2,0,0.086212,1,61
1,0.93748,8,0.099956,45,2,1,0.086212,2,39
0,0.64246,9,0.099898,46,1,1,0.086212,2,30
0,0.81319,8,0.10994,46,2,1,0.09237,1,73
1,0.50414,10,NaN,47,1,0,0.095449,2,20
0,0.81283,8,0.10977,47,1,1,0.095449,1,36
0,0.71573,8,0.10988,48,2,1,0.098528,1,75
1,0.63454,10,NaN,48,1,0,0.10161,2,33
1,0.84138,9,0.11997,49,1,1,0.10161,1,62
1,0.91214,9,0.11996,49,1,1,0.10161,1,20
1,0.62508,10,NaN,50,2,0,0.098528,1,42
1,0.59986,9,0.1099,50,2,1,0.098528,1,21
1,0.71071,9,0.10987,51,2,1,0.098528,1,57
0,0.62545,9,0.10977,51,2,1,0.095449,2,52
0,0.74037,8,0.11,52,2,1,0.098528,1,16
0,0.83121,9,0.11997,52,1,1,0.10161,2,45
1,0.74806,8,0.11999,53,2,1,0.10469,2,40
1,0.79486,8,0.11993,53,2,1,0.10469,2,28
1,0.7516,8,0.11988,54,2,1,0.10469,2,18
0,0.78638,8,0.11993,54,1,1,0.10161,1,49
1,0.89928,9,0.1199,55,1,1,0.10469,1,14
1,0.65601,9,0.11995,55,1,1,0.10469,1,1
1,0.64097,10,NaN,56,1,0,0.10469,1,44
1,0.62574,10,NaN,56,2,0,0.10161,2,46
1,0.67461,9,0.11996,57,1,1,0.10161,1,40
1,0.6834,8,0.11983,57,1,1,0.10161,2,12
1,1.0362,8,0.10981,58,2,1,0.098528,2,1
1,0.58901,10,NaN,58,2,0,0.098528,1,51
1,0.75187,8,0.10986,59,2,1,0.098528,2,72
1,0.47422,10,NaN,59,2,0,0.095449,1,5
1,0.8076,8,0.10996,60,1,1,0.095449,2,46
1,0.41857,10,NaN,60,2,0,0.095449,1,39
0,0.97528,8,0.10992,61,2,1,0.09237,1,36
1,0.67986,9,0.10976,61,2,1,0.095449,1,15
1,0.74486,8,0.10983,62,1,1,0.095449,2,14
1,0.64165,9,0.1099,62,1,1,0.095449,1,41
1,0.71049,9,0.11,63,1,1,0.09237,1,65
1,0.70929,9,0.1098,63,1,1,0.09237,1,73
1,0.43229,10,NaN,64,2,0,0.09237,2,60
1,0.64718,9,0.10013,64,1,1,0.089291,1,51
1,0.86597,9,0.10005,65,1,1,0.089291,1,14
1,0.50677,10,NaN,65,1,0,0.089291,2,31
1,0.77548,10,NaN,66,1,0,0.086212,2,21
1,0.89437,8,0.10005,66,1,1,0.086212,2,52
NaN,NaN,NaN,0.1001,67,2,1,0.086212,1,75
0,0.75198,9,0.1,67,2,1,0.086212,2,28
1,1.013,9,0.099948,68,1,1,0.089291,1,64
1,0.6517,8,0.09999,68,2,1,0.089291,2,12
0,0.7485,9,0.10045,69,1,1,0.089291,2,45
1,1.0013,8,0.10987,69,1,1,0.09237,2,3
1,0.81014,9,0.11016,70,1,1,0.09237,1,9
0,0.97501,9,0.11015,70,1,1,0.09237,2,20
1,1.0859,9,0.11002,71,1,1,0.095449,1,49
1,0.43862,10,NaN,71,2,0,0.095449,1,36
0,0.71546,9,0.11068,72,2,1,0.095449,2,42
NaN,NaN,NaN,NaN,72,1,0,0.098528,2,5
