correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.7302,8,0.14996,1,2,1,0.13234,2,8
1,0.69886,9,0.14981,1,2,1,0.13234,1,63
1,0.6639,9,0.14989,1,2,1,0.13234,1,19
1,0.7066,8,0.10012,2,1,1,0.088225,2,24
0,0.73949,8,0.10001,2,1,1,0.088225,1,70
0,0.7143,9,0.14983,3,2,1,0.13234,2,40
1,0.57912,9,0.16985,3,2,1,0.15439,1,30
1,0.74793,8,0.16991,4,1,1,0.15439,2,45
0,0.75873,8,0.1698,4,2,1,0.15439,1,21
1,0.85572,8,0.18991,5,1,1,0.17645,2,36
1,0.76044,10,NaN,5,1,0,0.17645,1,67
1,0.83728,8,0.18983,6,2,1,0.17645,2,63
1,0.63607,10,NaN,6,2,0,0.15439,1,70
1,0.66703,8,0.17,7,1,1,0.15439,2,47
1,0.65356,10,NaN,7,2,0,0.15439,1,17
1,0.59476,10,NaN,8,2,0,0.13234,2,34
1,0.75321,9,0.1498,8,2,1,0.13234,1,2
1,0.76226,9,0.14996,9,1,1,0.13234,1,66
0,0.68311,9,0.11994,9,2,1,0.11028,2,66
1,0.82796,9,0.15004,10,1,1,0.13234,1,59
1,0.65865,9,0.14981,10,1,1,0.13234,1,50
1,0.72963,9,0.14997,11,2,1,0.13234,1,23
1,0.6243,8,0.13981,11,1,1,0.12131,2,67
1,0.64126,9,0.13989,12,2,1,0.12131,1,24
1,0.70994,9,0.13973,12,2,1,0.12131,1,15
1,0.70091,9,0.12,13,2,1,0.11028,1,32
1,0.49371,10,NaN,13,2,0,0.11028,1,63
1,0.6246,9,0.11995,14,1,1,0.11028,1,69
0,0.59104,9,0.1096,14,2,1,0.099253,2,39
1,0.91622,9,0.11992,15,2,1,0.11028,1,33
1,0.55103,9,0.12991,15,1,1,0.11028,1,17
0,0.67988,9,0.12002,16,2,1,0.11028,2,62
1,0.55866,9,0.14032,16,2,1,0.12131,1,21
1,0.7596,8,0.13995,17,2,1,0.12131,2,70
1,0.76636,8,0.14001,17,1,1,0.12131,2,14
0,0.68723,9,0.13,18,1,1,0.11028,2,52
0,0.67199,9,0.13989,18,2,1,0.12131,2,7
1,0.6748,8,0.13987,19,2,1,0.12682,2,72
1,0.58568,10,NaN,19,2,0,0.12682,2,53
1,0.68255,10,NaN,20,1,0,0.12682,2,39
1,0.70929,8,0.1399,20,2,1,0.12131,2,54
1,0.57365,9,0.13935,21,1,1,0.12131,1,48
1,0.659,9,0.14005,21,2,1,0.12131,1,9
1,0.64373,10,NaN,22,1,0,0.11579,2,29
1,0.61665,9,0.12992,22,2,1,0.11579,1,67
1,0.53954,10,NaN,23,2,0,0.11579,1,16
1,0.47631,10,NaN,23,1,0,0.11028,1,55
1,0.81309,8,0.11981,24,1,1,0.11028,2,54
1,0.73005,8,0.12008,24,1,1,0.11028,2,17
1,0.59674,9,0.11983,25,2,1,0.10477,1,2
0,0.80147,9,0.11982,25,1,1,0.10477,2,19
1,1.0065,8,0.1199,26,2,1,0.11028,2,53
1,0.6533,8,0.11991,26,2,1,0.11028,2,28
1,0.65414,10,NaN,27,2,0,0.11028,1,6
1,0.63903,8,0.12008,27,1,1,0.10477,2,14
1,0.62181,9,0.12002,28,1,1,0.10477,1,34
1,0.59451,10,NaN,28,2,0,0.10477,1,63
1,0.7154,9,0.10992,29,2,1,0.099253,1,75
1,0.9043,8,0.11002,29,2,1,0.099253,2,47
1,0.74499,9,0.10992,30,1,1,0.099253,1,4
1,0.62584,9,0.10998,30,1,1,0.093739,1,69
1,0.78876,9,0.10995,31,1,1,0.093739,1,38
1,0.59543,9,0.10988,31,2,1,0.093739,1,6
1,0.67827,8,0.099927,32,2,1,0.088225,2,58
0,0.80519,9,0.099916,32,1,1,0.088225,2,43
1,0.73614,8,0.11002,33,1,1,0.093739,2,1
1,0.63228,9,0.10945,33,2,1,0.093739,1,12
1,0.8096,8,0.10986,34,2,1,0.093739,2,44
1,0.37259,10,NaN,34,2,0,0.088225,2,40
1,0.68944,8,0.10004,35,1,1,0.088225,2,35
1,0.76027,8,0.10003,35,1,1,0.088225,2,17
