correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
0,0.96773,8,0.24981,62,2,1,0.23698,1,38
1,0.80256,9,0.24989,62,1,1,0.23958,1,26
0,1.0714,8,0.24991,63,2,1,0.23958,1,11
0,0.8583,9,0.25999,63,1,1,0.24219,2,67
0,0.91709,9,0.25988,64,1,1,0.24479,2,13
1,0.72772,8,0.2597,64,2,1,0.2474,2,49
1,0.83675,9,0.25999,65,1,1,0.2474,1,23
1,0.6475,9,0.25981,65,2,1,0.2474,1,3
1,0.81837,9,0.25989,66,1,1,0.24479,1,20
1,0.81918,8,0.25985,66,1,1,0.24479,2,38
1,0.84807,8,0.25993,67,2,1,0.24479,2,12
0,0.89487,9,0.25995,67,1,1,0.24219,2,76
0,0.87972,9,0.25983,68,1,1,0.24479,2,43
1,0.70653,9,0.25984,68,2,1,0.2474,1,36
1,0.83314,9,0.25969,69,1,1,0.2474,1,63
0,0.65412,9,0.25975,69,1,1,0.2474,2,45
1,0.5511,10,NaN,70,1,0,0.25,2,16
0,0.82393,9,0.25992,70,1,1,0.25,2,43
1,0.84471,8,0.25987,71,2,1,0.25,2,22
1,0.5355,10,NaN,71,1,0,0.25,2,22
1,0.88429,9,0.25982,72,2,1,0.25,1,70
NaN,NaN,NaN,NaN,72,1,0,0.2474,1,73
