correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.17991,1,1,1,0.16373,2,60
NaN,NaN,NaN,0.17983,1,2,1,0.16373,1,40
NaN,NaN,NaN,0.17986,1,1,1,0.16373,1,30
NaN,NaN,NaN,0.17939,2,1,1,0.16373,2,58
NaN,NaN,NaN,0.17987,2,2,1,0.16373,2,36
NaN,NaN,NaN,0.17998,3,1,1,0.16373,2,50
NaN,NaN,NaN,NaN,3,1,0,0.16373,2,14
NaN,NaN,NaN,0.17997,4,1,1,0.16373,1,57
NaN,NaN,NaN,0.17993,4,2,1,0.16373,2,71
NaN,NaN,NaN,0.18003,5,1,1,0.16373,1,55
NaN,NaN,NaN,0.17981,5,1,1,0.16373,1,51
NaN,NaN,NaN,0.1799,6,2,1,0.16373,2,72
NaN,NaN,NaN,0.18011,6,1,1,0.16373,2,48
NaN,NaN,NaN,NaN,7,2,0,0.16373,1,31
NaN,NaN,NaN,NaN,7,2,0,0.16373,2,74
NaN,NaN,NaN,0.17993,8,1,1,0.16373,2,65
NaN,NaN,NaN,0.17995,8,1,1,0.16373,2,28
NaN,NaN,NaN,NaN,9,1,0,0.16373,2,48
NaN,NaN,NaN,0.17984,9,1,1,0.16373,1,35
NaN,NaN,NaN,0.17974,10,2,1,0.16373,2,20
NaN,NaN,NaN,0.17987,10,1,1,0.16373,1,5
NaN,NaN,NaN,0.17985,11,1,1,0.16373,1,38
NaN,NaN,NaN,0.17992,11,2,1,0.16373,2,35
NaN,NaN,NaN,0.18,12,2,1,0.16373,1,58
NaN,NaN,NaN,NaN,12,1,0,0.16373,1,50
NaN,NaN,NaN,0.17942,13,1,1,0.16373,1,32
NaN,NaN,NaN,0.17983,13,2,1,0.16373,1,37
NaN,NaN,NaN,NaN,14,2,0,0.16373,1,42
NaN,NaN,NaN,0.1798,14,1,1,0.16373,2,12
NaN,NaN,NaN,0.17996,15,1,1,0.16373,1,57
NaN,NaN,NaN,0.1799,15,2,1,0.16373,2,49
NaN,NaN,NaN,NaN,16,2,0,0.16373,1,31
NaN,NaN,NaN,NaN,16,1,0,0.16373,2,55
NaN,NaN,NaN,NaN,17,2,0,0.16373,2,57
NaN,NaN,NaN,0.17989,17,2,1,0.16373,2,14
NaN,NaN,NaN,0.17991,18,2,1,0.16373,2,76
NaN,NaN,NaN,0.17991,18,2,1,0.16373,1,24
NaN,NaN,NaN,0.17984,19,1,1,0.16373,1,27
NaN,NaN,NaN,0.17983,19,1,1,0.16373,2,66
NaN,NaN,NaN,0.17993,20,1,1,0.16373,1,24
NaN,NaN,NaN,NaN,20,1,0,0.16373,1,15
NaN,NaN,NaN,NaN,21,2,0,0.16373,1,74
NaN,NaN,NaN,0.18021,21,2,1,0.16373,2,73
NaN,NaN,NaN,0.17997,22,2,1,0.16373,1,45
NaN,NaN,NaN,NaN,22,2,0,0.16373,2,13
NaN,NaN,NaN,NaN,23,1,0,0.16373,2,3
0,-0.015007,1,0.17993,23,1,1,0.16373,2,8
NaN,NaN,NaN,NaN,24,2,0,0.16373,1,17
NaN,NaN,NaN,0.17996,24,2,1,0.16373,2,9
NaN,NaN,NaN,0.17982,25,2,1,0.16373,1,13
NaN,NaN,NaN,NaN,25,2,0,0.16373,1,34
NaN,NaN,NaN,0.17992,26,1,1,0.16373,2,3
NaN,NaN,NaN,NaN,26,1,0,0.16373,1,55
NaN,NaN,NaN,0.17991,27,2,1,0.16373,2,37
NaN,NaN,NaN,0.17994,27,2,1,0.16373,1,3
NaN,NaN,NaN,NaN,28,1,0,0.16373,2,55
NaN,NaN,NaN,NaN,28,2,0,0.16373,2,43
NaN,NaN,NaN,NaN,29,2,0,0.16373,1,32
NaN,NaN,NaN,0.17985,29,1,1,0.16373,2,35
NaN,NaN,NaN,0.17995,30,2,1,0.16373,2,57
NaN,NaN,NaN,NaN,30,2,0,0.16373,2,9
NaN,NaN,NaN,0.17977,31,2,1,0.16373,2,1
NaN,NaN,NaN,0.18065,31,2,1,0.16373,2,29
NaN,NaN,NaN,0.17989,32,2,1,0.16373,2,16
